,floyd_stance,floyd_followup,username,date,text,hash
32500,0,0,comcast,5/4/20,"We are working hard to do everything we can to support our customers, employees, and communities and keep them connected to what matters most. Learn more. https://t.co/uzWpzW5viO https://t.co/ElCJcTOlIn",h15770420782750734403
32501,0,0,comcast,5/4/20,@AtlBlerd Use this link: https://t.co/FPwxhyjoV1 -Gabbie,h10674220091650582932
32502,0,0,comcast,5/4/20,@DaveL452 Are you seeing the same issues both on WiFi and hardwired? -Marc,h6158079344812634620
32503,0,0,comcast,5/4/20,@lenifaye Hi Andrea. Anything we can help you with? -Taja,h293076739805888499
32504,0,0,comcast,5/4/20,@DarlingDebra3 Can you DM: https://t.co/9VKWSxhlEK your account information? We'd like to investigate this further. -Gabbie,h6813681564297370477
32505,0,0,comcast,5/4/20,@DarlingDebra3 Try doing a System Refresh. -Gabbie,h9905514330072781150
32506,0,0,comcast,5/4/20,@AtlBlerd Can you do a System Refresh for me? -Gabbie,h13274347143669409206
32507,0,0,comcast,5/4/20,"@Blazt Hi! Our technology &amp; engineering teams are working tirelessly to support our network operations 24/7 to ensure network performance and reliability. If you're experiencing less than optimal performance, please let us know. Use this link: https:/",h12701009023526218728
32508,0,0,comcast,5/4/20,@DarlingDebra3 Are you noticing this is all channels or are there any in particular? -Gabbie,h14331308868326779894
32509,0,0,comcast,5/4/20,@AtlBlerd What show are you trying to watch? Is it just one in particular or is it every show you try? -Gabbie,h14405955302521151975
32510,0,0,comcast,5/4/20,"@MikeElySmith including the number of games that will be played, Xfinity could receive rebates or price adjustments from the regional sports networks. Just as we pass on costs of carrying these networks to our customers, we will also pass along any saving",h13161141118454459296
32511,0,0,comcast,5/4/20,"@MikeElySmith Hi Mike. The regional sports network fee is based on the costs Xfinity pays to carry regional sports channels in each area, regardless of what is or is not aired. Once the NBA, NHL, and MLB announce the course of action for their seasons, 1/",h10871377545226450337
32512,0,0,comcast,5/4/20,@AtlBlerd What's going on Ian? -Gabbie,h4982492950311793866
32513,0,0,comcast,5/4/20,@PegDelp Our support team can take care of this. Send us a DM here: https://t.co/YZQw8Eh8sN with your account # and brief description of the issue. -Taja,h6928777907036324103
32514,0,0,comcast,5/4/20,"@R0seQuinzel Hey Rose. We know how important reliable service is to you, now more than ever. We are taking a number of steps to ensure you remain connected to your Xfinity services. Keep checking the My Account app for any outage updates. -Taja",h3035429510052454464
32515,0,0,comcast,5/4/20,"@TERIZAisREAL Hi! Thanks for letting us know. Due to current situation we're limiting in-home visits and doing drop-offs of self-install kits. Our support team, which is facing high volume, is available at https://t.co/YZQw8Eh8sN for further help &amp; wi",h1242861294196290994
32516,0,0,comcast,5/4/20,@Havok27 Send us your account information: https://t.co/9VKWSxyX3k so we can check into this. -Gabbie,h17322365927899102646
32517,0,0,comcast,5/4/20,@chous10 Hey Chris.  Both episodes should be available in On Demand so you can catch up when you are ready. -Marc,h6904981609108676062
32518,0,0,comcast,5/4/20,@thelowcrow Hey Morgan. Let's get this taken care of ASAP! Please send a DM to our support team using this link here: https://t.co/YZQw8Eh8sN along with your account # and a brief description of the issue. -Taja,h3766741829078585714
32519,0,0,comcast,5/4/20,@Havok27 Are you an Unlimited customer? -Gabbie,h14040085240001547849
32520,0,0,comcast,5/4/20,@IMADEVLSH1 Hi Laurie - you can send us your account information here: https://t.co/9VKWSxyX3k so we can verify that your account billing changes were successfully made. -Gabbie,h15971685844110309918
32521,0,0,comcast,5/4/20,@anitamisspr Xfinity WiFi hotspots located in businesses and outdoor locations across the country are available m for free – including non-Xfinity internet subscribers. Comcast is pausing its data plans giving all customers unlimited data for no additio,h2382063273064806383
32522,0,0,comcast,5/4/20,"@realRandyDalton Hi Randy. With so many of our customers working and learning from home, we want you to access the Internet without thinking about data plans. So we are pausing our data plans through June 30, 2020, giving all customers Unlimited data for ",h15893293432051753342
32523,0,0,comcast,5/4/20,@Ballerszmom What troubleshooting did you try? Let me know if this box is still glitching. -Gabbie,h11156106835190795800
32524,0,0,comcast,5/4/20,@Havok27 Did you compare with last months' statement to see if your promotional period expired? -Gabbie,h16280341877782203770
32525,0,0,comcast,5/4/20,@Y_U_N_V_JD Send us a DM here and we'll take a look: https://t.co/YZQw8Eh8sN -Christine,h15832770852079193610
32526,0,0,comcast,5/4/20,"@delny01 Is there anything we can help you with, Rafael? -Christine",h2032453632292310434
32527,0,0,comcast,5/5/20,@bry_guy1985 Hey. We can take a look at what's going on! Use this link here: https://t.co/YZQw8Eh8sN to DM us with your info. -Christine,h12149796877779846177
32528,0,0,comcast,5/5/20,@BuffyLadySlayer We can look into what's going on with your connection. Send us a DM here: https://t.co/YZQw8Eh8sN - CJ,h10989133940033611939
32529,0,0,comcast,5/5/20,"@superberg Hey. If you need additional assistance, send us a DM with your info here --&gt; https://t.co/YZQw8Eh8sN -Christine",h5767300145346185315
32530,0,0,comcast,5/5/20,@Educatedelite1 We definitely want to take a look at what's going on with your service. Send us a DM here with your info - https://t.co/YZQw8Eh8sN -Christine,h390196983347283085
32531,0,0,comcast,5/5/20,@YourBoyRocha What's going on? -Christine,h8293083697935261607
32532,0,0,comcast,5/5/20,@nelson_over We know this has been a frustrating experience. We want to take a look into what's been going on with your connection after this outage is complete. Send us a DM here: https://t.co/YZQw8Eh8sN - CJ,h1300089072458269064
32533,0,0,comcast,5/5/20,@nelson_over Why do you feel this way? - CJ,h17823780570849019835
32534,0,0,comcast,5/5/20,@KTbryn Hey. How far away from the room is your gateway? -Christine,h13692402574440034135
32535,0,0,comcast,5/5/20,@marcfell Hi Marc. We'd like to look into the ongoing issues with the service to find out more details. Send a DM with the account info here: https://t.co/YZQw8Eh8sN to reach our support team. -Chris,h13255779158816976491
32536,0,0,comcast,5/5/20,@isaacflemming Hi Isaac. We can look into the internet issues. Does the Xfinity My Account app list a service interruption in the area? -Chris,h7296185730003234439
32537,0,0,comcast,5/5/20,@DigaRick Hi Rick. Send us a DM here: https://t.co/YZQw8Eh8sN with your info for assistance. -Christine,h10941223868041675669
32538,0,0,comcast,5/5/20,There are several ways for customers with disabilities to access information and entertainment independently at home. Say “Accessibility” or press B into the @Xfinity voice remote to explore described &amp; captioned content and manage accessibility settings. https://t.co/SwjKjAqtIz https://t.co/YTtCwI9WFn,h7575247245974704798
32539,0,0,comcast,5/5/20,@tomcrincoli Our team is available at the link 24/7 and can look into credits/resolution/etc. 🙂 -Christine,h973973588816128948
32540,0,0,comcast,5/5/20,"@_derogatory_ Hi, we can help with the internet issues. What's going on with the service? -Chris",h5330886421757300299
32541,0,0,comcast,5/5/20,@TSKcreative Hi. Here is a link you can use to set your email preferences: https://t.co/QO0jTvADg8. -Chris,h12455525498114798828
32542,0,0,comcast,5/5/20,"@CarmineSabia Okay -- let's have our team take a look at what's going on, then! Send us a DM here with your info: https://t.co/YZQw8Eh8sN -Christine",h7381320751571463938
32543,0,0,comcast,5/5/20,@CarmineSabia Have you checked your My Account app to see if there's an area outage reported? -Christine,h5272484684825107533
32544,0,0,comcast,5/5/20,@CarmineSabia Hi Carmine. Are you currently having an issue with your service? -Christine,h8564608832527291652
32545,0,0,comcast,5/5/20,@mbbuff1 Hey! We can always take another look at your options. Send us a DM with your info: https://t.co/YZQw8Eh8sN -Christine,h18270811799832540423
32546,0,0,comcast,5/5/20,"@chimcalico Sorry for the interruption. If you're in an area outage, be sure to keep an eye on your My Account app for updates. -Christine",h637418386862811797
32547,0,0,comcast,5/5/20,@MeLarryWilson Is the account information through the apartment complex or do you have an individual account number? -Gabbie,h14214234480109957977
32548,0,0,comcast,5/5/20,"@Littlejr1984 No need to apologize, we can understand your frustration. We'll take this experience you had back to our leadership teams. If you ever need help with anything, feel free to reach out to us here as well. - CJ",h9764126042328375235
32549,0,0,comcast,5/5/20,@TScimeca Happy to look into your service and your account! DM us here with your info: https://t.co/YZQw8Eh8sN -Christine,h11071564470463093126
32550,0,0,comcast,5/5/20,@atogrye Our support team can take a closer look at what's going on. Send us a DM here: https://t.co/YZQw8Eh8sN -Taja,h9230410345445890981
32551,0,0,comcast,5/5/20,@FWACATA Happy to hear the service is restored and apologies for the downtime. -Chris,h1640422195495549513
32552,0,0,comcast,5/5/20,"@kcbythepond Visit our Digital Return Center https://t.co/2cHRovTCyu and select the devices you would like to return. Then box up the equipment, print your UPS return label and call 1-800-PICK-UPS to schedule the pickup.",h10489282437664682492
32553,0,0,comcast,5/5/20,"@CallMeKat13 Hi Kat, let us know if you have any questions we can answer. -Bernadette",h3218143949657547173
32554,0,0,comcast,5/5/20,"@FWACATA Hi. We understand how important reliable service is at this time, and we're sorry for the downtime. Do you know if there is a service interruption in the area? -Chris",h9647783840831978663
32555,0,0,comcast,5/5/20,"@AdamDubitsky Send a DM using this link: https://t.co/YZQw8Eh8sN to reach our digital support team, and a specialist will help out. They may be able to send out a shipping return kit. -Chris",h1134485809434062587
32556,0,0,comcast,5/5/20,"@AdamDubitsky Use this link: https://t.co/sampKueWGB to find the status of your local Xfinity Store. Also, equipment can be returned to any UPS Store at no charge. -Chris",h14735754834780659011
32557,0,0,comcast,5/5/20,@Littlejr1984 We don't want you to be upset. Were you able to get through with someone to talk? - CJ,h153064471848288484
32558,0,0,comcast,5/5/20,@atogrye Hey Tony. Are you noticing any issues on any other devices? -Taja,h15001882645065768600
32559,0,0,comcast,5/5/20,"@jkoz25 We wanted to let you know that our Internet Data plan is based on a principle of fairness, not network management. Those who use more Internet data, pay more. And those who use less Internet data, pay less. See https://t.co/dbndPaANLn for details.",h16483584664876128366
32560,0,0,comcast,5/5/20,@dhspunter Our teams worked non-stop all day yesterday and into the evening to fix it.  We appreciate your patience as we worked to fix. (2/2),h8272118281811112062
32561,0,0,comcast,5/5/20,@dhspunter Hello! A section of fiber optic cable was inadvertently cut during construction. It was a complicated situation and took some time to find the actual location of the cut. From there we engaged in the complex and time-intensive process of splici,h3244461909285569625
32562,0,0,comcast,5/5/20,@OSeb1 Our teams worked non-stop all day yesterday and into the evening to fix it.  We appreciate your patience as we worked to fix. (2/2),h6558259903915784075
32563,0,0,comcast,5/5/20,@OSeb1 A section of fiberoptic cable was inadvertently cut during construction. It was a complicated situation and took some time to find the actual location of the cut. From there we engaged in the complex and time-intensive process of splicing the fiber,h748725056206767613
32564,0,0,comcast,5/5/20,@PlatinumBeautee Continue to check the My Acount app for any available service updates.,h11006330511162372532
32565,0,0,comcast,5/5/20,@KFixStudios1 Hey - this isn't something we want to hear. What can we do to help? -Gabbie,h15885642052826986530
32566,0,0,comcast,5/5/20,@SenecaWatkins Our support team can take a closer look at the account to find out what happened with the appointment. Please send a DM with the account info here: https://t.co/Q37vEZzE4v -Marc,h4539819008583893637
32567,0,0,comcast,5/5/20,@hall_ash Hey Ashley.  It is possible the promotional deal you have signed up for has expired.  Reach out to our support team at any time for an account review.  Use this link: https://t.co/YZQw8Eh8sN to send over a DM to get started. -Marc,h7279206711522492411
32568,0,0,comcast,5/5/20,"@noaharbit Hi all. Wanted you to check out: https://t.co/Buw56JM4Iz to learn more about the steps we are taking in response to COVID-19. We know times are hard and want to be there to support. If you have a specific question about your bill, please reach ",h13685443736643508263
32569,0,0,comcast,5/5/20,@afansview Can you do a System Refresh for me? -Gabbie,h1762084937520423651
32570,0,0,comcast,5/5/20,"@schleppydotnet Thanks for the feedback. If you have specific instances that we could take back to our Internet Essentials team, we'll be happy to review for you. At this time the list of documents (of which only one is required) can be found here: https:",h11842569187707669561
32571,0,0,comcast,5/5/20,@AMeiora Hi. What is happening with your internet?  -Bernadette,h17764201527917904401
32572,0,0,comcast,5/5/20,"@mrs_bcoulter Hi Christiana. Have you compared this statement with a previous month's bill? Your promotional period may have ended. Let us know if you're still seeing a discrepancy, and we'd be happy to check into it. -Gabbie",h6490085449144734440
32573,0,0,comcast,5/5/20,"@corona032020 Hi. We are making equipment returns even easier with free UPS at-home pickup. Use this link: https://t.co/HrTjttriy1, and click on ""Stores &amp; Tech Visits"" for more info. Also, send a DM here: https://t.co/YZQw8Eh8sN for assistance wit",h7209262536919910131
32574,0,0,comcast,5/5/20,@wildfox34 Hi! Did you check your My Account app to see if there was an issue reported in your area? -Christine,h1029989749968311214
32575,0,0,comcast,5/5/20,@AnnManatt Hi Ann! We're working to get you back up and running ASAP. Keep an eye on your My Account app for updates!,h5329054868150695790
32576,0,0,comcast,5/5/20,"@hannahstoybox Hi Erin. We're sorry about the negative phone experience, and we'd like to help. How can we assist with the account today? -Chris",h17629324419987499980
32577,0,0,comcast,5/5/20,@87soccerB Hi there. We're working to get you back up and running ASAP -- keep an eye on your My Account app for updates. -Christine,h6822548260329448614
32578,0,0,comcast,5/6/20,@JustAnotherNe11 No problem! - CJ,h7745260072117728033
32579,0,0,comcast,5/6/20,@JustAnotherNe11 We can take a look into what's going on with your equipment. Send us a DM here: https://t.co/YZQw8Eh8sN - CJ,h1499490709102696620
32580,0,0,comcast,5/6/20,@JamesSt69784878 Hi. Our support team can take a closer look at the account to find out if there is still an ongoing area interruption. Please send a DM with the account info using this link: https://t.co/YZQw8Eh8sN to reach a specialist. -Chris,h1535381404142362809
32581,0,0,comcast,5/6/20,@JustAnotherNe11 Have you tried resetting that box? - CJ,h9396014016747420923
32582,0,0,comcast,5/6/20,@JustAnotherNe11 We can help. What's been going on with your cable? - CJ,h17765100371068600320
32583,0,0,comcast,5/6/20,@AdamKabay Are your devices losing connection or is your gateway disconnecting? Are you hardwired or using WiFi? -Christine,h3525238780907612349
32584,0,0,comcast,5/6/20,"@MilesOfSynoptek We can take a look into what's been going on. Send us a DM here: https://t.co/YZQw8Eh8sN , for a second opinion on this issue. - CJ",h3825616427676048741
32585,0,0,comcast,5/6/20,"@DodgerOfZion Hey. Thanks for reaching out. If the balance is unable to be paid, a valid payment arrangement can also restore full service if moved to the Xfiniy Assistance Plan. Reach out to us via DM here any time with questions/for help with this: http",h14201392536178399929
32586,0,0,comcast,5/6/20,@AdamKabay What issues are you having with your internet? -Christine,h7003392261027543524
32587,0,0,comcast,5/6/20,@schleppydotnet Thank you. We'll make sure they get in touch with you as soon as possible! We appreciate the opportunity to help with this.,h4032171472871246532
32588,0,0,comcast,5/6/20,"@fogey0 Hi. The fee is based on the costs to carry regional sports channels, regardless of what is or is not aired. Once the leagues announce the course of action for their seasons, Xfinity could receive rebates or adjustments from the networks. We will p",h8092268463482704910
32589,0,0,comcast,5/6/20,"@DavidDanielz Hi David. We understand that Xfinity Internet and Xfinity Voice services are critical for connectivity, so for a limited time we will not be suspending these services for any residential customer not able to pay their bill. -Chris",h18278395101704337625
32590,0,0,comcast,5/6/20,@yoyobaba Let's see what's going on with your services. Send us a DM here: https://t.co/YZQw8Eh8sN - CJ,h16031312177645764194
32591,0,0,comcast,5/6/20,@ThomasjDowneyjr Okay. Send us a DM here with your info: https://t.co/YZQw8Eh8sN -Christine,h8343251119056895483
32592,0,0,comcast,5/6/20,"@kaitlinculhane This isn't what we want, let's make this right and fix this. Send us a DM here: https://t.co/YZQw8Eh8sN - CJ",h8409320206500241197
32593,0,0,comcast,5/6/20,"@ThomasjDowneyjr Try performing a system refresh on your device. Say ""system refresh"" into your voice remote and follow the prompts. Let us know if that helps! -Christine",h14231197786117377939
32594,0,0,comcast,5/6/20,@GrimetribeDubs We can look into what's been going on with your connection. Send us a DM here: https://t.co/YZQw8Eh8sN - CJ,h11755319084708427345
32595,0,0,comcast,5/6/20,"@karinanniebell We understand that Xfinity Internet and Xfinity Voice services are critical for connectivity, so for a limited time we will not be suspending these services for any residential customer not able to pay their bill. Send us a DM: https://t.c",h16905142734451672129
32596,0,0,comcast,5/6/20,"The average household is putting in an extra workday’s worth of viewing — watching 8+ hours more per week than they were in early March, see the latest trends in viewing behavior as people spend more time at home. https://t.co/j4yGvTXFRg https://t.co/OhHDaHDOvP",h17050310476428755174
32597,0,0,comcast,5/6/20,@MaximinusThorus Use this link: https://t.co/Q37vEZzE4v to provide us your account information so we can pull up this charge and check it out. -Gabbie,h4555873333510015065
32598,0,0,comcast,5/6/20,@MaximinusThorus Hey there! Want you to know that we won't be suspending these services for any residential customer not able to pay their bill. We're a DM away to assist you. Just send over your account information and we can get started. -Gabbie,h12071637461279074567
32599,0,0,comcast,5/6/20,@TpkNova Oh no! Do you know if the Xfinity My Account app is showing a service interruption at the moment? -Chris,h16919619358738170481
32600,0,0,comcast,5/6/20,@the2afamily You can call in to our Comcast Business Support team here: 1-800-391-3000 - CJ,h261559173396121240
32601,0,0,comcast,5/6/20,@ThomasjDowneyjr What issues are you having watching the channels? -Christine,h8362179966943893845
32602,0,0,comcast,5/6/20,@the2afamily This can sometimes happen if the browser used doesn't have you signed in. Try signing in then using the link again. - CJ,h16149231872777176610
32603,0,0,comcast,5/6/20,@navy_brat_1972 Hello. What issues were you trying to get resolved? -Taja,h13951557097442876013
32604,0,0,comcast,5/6/20,"@thumbsnack Are you using a WiFi connection or are you hardwired to the gateway, and if you primarily use WiFi are you able to check the speeds through a hardwired connection? -Bernadette",h17077329141395135742
32605,0,0,comcast,5/6/20,@the2afamily Our support team can take a closer look at what's going on. Send us a DM here: https://t.co/YZQw8Eh8sN -Taja,h1201070040001179939
32606,0,0,comcast,5/6/20,@JerodBrown_ Hi Jerod. We'd like to help out with the internet issues. Have you spoken with a representative or tried any troubleshooting yet? -Chris,h2290416772135432325
32607,0,0,comcast,5/6/20,@thumbsnack What is happening with your internet? -Bernadette,h18240180931661143884
32608,0,0,comcast,5/6/20,"@WendyMargolin Let's take a closer look at the signals to the modem to find out more details. Please send a DM with the account info using this link: https://t.co/YZQw8Eh8sN, and a specialist on our Digital Care Team will help further troubleshoot. -Chris",h14325722650267000469
32609,0,0,comcast,5/6/20,@Lindholm08 Hi Joel. We're here to help -- I encourage you to respond to @ComcastCares' DM so we can take a look at what's going on. -Christine,h6793941368379784872
32610,0,0,comcast,5/6/20,@the2afamily This certainly is not the experience we want for you and we want to get this taken care of ASAP. Have you tried performing a system refresh? -Taja,h12470135298326610867
32611,0,0,comcast,5/6/20,@Goochacabra Hi Joseph. Apologies for the downtime of the service. Are you still noticing any issues at this time? -Chris,h2795521936867322122
32612,0,0,comcast,5/6/20,@ChiefNitch What apps are you referring to? -Taja,h18371697362059628319
32613,0,0,comcast,5/6/20,@MTGBrewing Hi there. The Xfinity My Account app will provide any outage updates. -Gabbie,h3430394853089536598
32614,0,0,comcast,5/6/20,@cathymitchinson Give: https://t.co/8NAUhCGdpS a view. There are tips that can help with your WiFi connection that you can try. -Gabbie,h7360739675488353420
32615,0,0,comcast,5/6/20,@misogynyology Visit https://t.co/hM41XFPA0t to see different ways to contact us. -Marc,h7752853589641657262
32616,0,0,comcast,5/6/20,@BillG_933 Are you downloading something while hardwired to the gateway? -Bernadette,h11856812092684379900
32617,0,0,comcast,5/6/20,"@sdshivas Hi Susan. Can you DM us here: https://t.co/9VKWSxyX3k with your account name, address and number? Thank you! -Gabbie",h15142429560201040997
32618,0,0,comcast,5/6/20,@cathymitchinson Hey Cathy.  Are you seeing reported area issues during this time or are you experiencing WiFi network connection issues? -Marc,h4376990636085967361
32619,0,0,comcast,5/6/20,@cindy_leonard Hi Cindy. There could be something wrong with your connection. Reboot your equipment and then try again. If the issue continues don't hesitate to reach out. -Taja,h8463356615306254293
32620,0,0,comcast,5/6/20,@BillG_933 Hi. What is happening to your connection? -Bernadette,h15032327901962026320
32621,0,0,comcast,5/6/20,@ryedikulous Send a DM here: https://t.co/9VKWSxyX3k so we can help further. -Gabbie,h9169254495220739178
32622,0,0,comcast,5/6/20,@joderoyal Have you tried to perform a system refresh? -Taja,h15701055538515770770
32623,0,0,comcast,5/6/20,@SCPA_Realtor What issues are you having with your service? -Taja,h3893726584697934098
32624,0,0,comcast,5/6/20,@archiopoli2 You can modify your account through the Xfinity My Account app or by visisting https://t.co/9fX55kR3Pc -Gabbie,h659191064873748815
32625,0,0,comcast,5/6/20,"@CSSiddall We know how important reliable service is to you, now more than ever. We are taking a number of steps to ensure you remain connected to your Xfinity services. If the outage map isn't available online then you can also access it through the My A",h476865084635030346
32626,0,0,comcast,5/6/20,@ryedikulous Watch: https://t.co/I4egU7Bm6p to improve your WiFi network and get optimal connectivity. -Gabbie,h14316140667757770694
32627,0,0,comcast,5/6/20,@joderoyal What issues are you having with your cable? -Taja,h3648314618304958305
32628,0,0,comcast,5/6/20,@schleppydotnet Please use this link: https://t.co/YZQw8Eh8sN to send your contact information and we will pass it along to our Internet Essentials team so they can discuss further with you.,h8713221818792224561
32629,0,0,comcast,5/6/20,@_stheriaultxo Hey Stephanie. You can reach out to us by calling 1800-XFINITY or sending us a DM here: https://t.co/YZQw8Eh8sN -Taja,h12261756417680591121
32630,0,0,comcast,5/6/20,@mwill666 We're always taking customer feedback into consideration as we develop new technologies and products.,h6665884927709277176
32631,0,0,comcast,5/6/20,@RaeDiamond Hi there. I'd like to help out. Are you referring to our Internet Essentials program? -Gabbie,h17690045934773319669
32632,0,0,comcast,5/6/20,"@MaximinusThorus Hi there. We understand that Xfinity Internet and Voice services are critical for connectivity, so for a limited time we won't be suspending these services for any residential customer not able to pay their bill. If you've been disconnect",h7437040743982003570
32633,0,0,comcast,5/6/20,@isaacflemming It would usually be displayed once you login to the app. Have you tried restarting the modem? -Chris,h1692624435032429433
32634,0,0,comcast,5/6/20,@CWareck It should be free on both cable boxes. Could you try resetting the upstairs box? -Chris,h10816673490136617459
32635,0,0,comcast,5/6/20,@BofromElkin What kind of issues have you been having? -Christine,h7123950461248101398
32636,0,0,comcast,5/6/20,"@CWareck When you select that episode On Demand, it should provide a ""Watch Options"" selection. Are you able to confirm the watch options being displayed on your end? -Chris",h8185436714309021993
32637,0,0,comcast,5/6/20,"@OfficialDeeTV We would hate to lose you, lets check this issue with your internet out. Send us a DM here: https://t.co/YZQw8Eh8sN - CJ",h3659363845422319217
32638,0,0,comcast,5/6/20,"@CWareck Hi Cheryl. Are you seeing a charge for the episode On Demand or on the Xfinity Stream app? Also, could you please confirm the season and episode name/number? -Chris",h1044919167024664862
32639,0,0,comcast,5/6/20,@laughingcat2016 Hi. We can assist with cancelling the service. Please send a DM with the account info here: https://t.co/YZQw8Eh8sN to reach our Digital Care Team. -Chris,h119706718906994077
32640,0,0,comcast,5/6/20,@bry_guy1985 Use the link above ^ to send us a DM. -Christine,h11138994828404406066
32641,0,0,comcast,5/6/20,@mbbuff1 We're available at the link above 24/7 if you decide to reach out. -Christine,h11774911202197585838
32642,0,0,comcast,5/6/20,"@chetnagaglani Hey, be sure to check the Xfinity My Account app. The app will provide outage information, along with an estimated time of resolution. -Chris",h13777346085817685525
32643,0,0,comcast,5/7/20,"@Sipsy_Roll We definitely want to help get the issue resolved, but we aren't showing any recent DM's with our digital care team. Did you reach out using this link: https://t.co/YZQw8EyJkl? -Chris",h12310032611304648299
32644,0,0,comcast,5/7/20,"@WheezerMarx If you need assistance, send us a DM here and we're happy to help: https://t.co/YZQw8EyJkl -Christine",h7439133480491086428
32645,0,0,comcast,5/7/20,@Sipsy_Roll We can look into the ongoing internet issues. Send a DM with the account info here: https://t.co/YZQw8EyJkl and our support team will help troubleshoot. -Chris,h16864207510342630203
32646,0,0,comcast,5/7/20,"@WheezerMarx We don't throttle, but we can look into any internet issues you may be having. What's going on? -Christine",h18220197429970052353
32647,0,0,comcast,5/7/20,@TheChristyMc We can help out with this billing concern. Send us a DM here: https://t.co/YZQw8EyJkl - CJ,h15167468695021642500
