,floyd_stance,floyd_followup,username,date,text,tweet_id
32486,0,0,comcast,5/4/20,@Jennife14569319 Hi Jennifer. Does the Xfinity My Account app show an area interruption affecting your location? -Chris,t1257382556619681796
32487,0,0,comcast,5/4/20,@cephalopodeyes We don't want to see you frustrated. Have you been in area outages when these issues have been happening? - CJ,t1257381859400601600
32488,0,0,comcast,5/4/20,@robbski300 Hi. You can manage your email preferences using this link: https://t.co/ML6vYTH0Zk.,t1257381396676558850
32489,0,0,comcast,5/4/20,@ABlackmonAPRN Our support team can assist you with canceling your service. Send us a DM here: https://t.co/YZQw8Eh8sN -Taja,t1257379684528029708
32490,0,0,comcast,5/4/20,@AlyssaLeighKo Our support team can take a closer look into the account to find out what's causing the issues. Send a DM with the account info here: https://t.co/YZQw8Eh8sN and they'll help troubleshoot. -Chris,t1257377466215215104
32491,0,0,comcast,5/4/20,"@JORGE0052 We want to change this experience and correct the internet issues you've been running into. Send us a DM here: https://t.co/YZQw8Eh8sN , so we can get another opinion. - CJ",t1257375841664798722
32492,0,0,comcast,5/4/20,@Lindholm08 Hi Joel. Send us a DM here so we can take a look: https://t.co/YZQw8Eh8sN -Christine,t1257373658152087552
32493,0,0,comcast,5/4/20,@Rabbitt79 We hate to see that you went through this. Are you still running into issues with your connection? - CJ,t1257372815269007360
32494,0,0,comcast,5/4/20,@AlyssaLeighKo Hi Alyssa. We're sorry for the negative phone experience and we'd like to help. Do you know if the My Account app is showing an area interruption when the service goes down? -Chris,t1257372423286112260
32495,0,0,comcast,5/4/20,@ABlackmonAPRN Hi Ashley. I'm able to contact on my end. Make sure you're dialing 1(800) 934-6489. -Taja,t1257351643122843648
32496,0,0,comcast,5/4/20,@Kerb2Eleven Visit https://t.co/erc6LbUouw to find different ways to contact us.,t1257349700409331717
32497,0,0,comcast,5/4/20,"@thecitizensshad Yes, we are!",t1257341997981011971
32498,0,0,comcast,5/4/20,@archiopoli2 Visit: https://t.co/Fs4zTeltUw for our response to COVID-19.-Gabbie,t1257332250653401088
32499,0,0,comcast,5/4/20,@AtlBlerd Send us your account information: https://t.co/9VKWSxhlEK -Gabbie,t1257316877115637761
32500,0,0,comcast,5/4/20,"We are working hard to do everything we can to support our customers, employees, and communities and keep them connected to what matters most. Learn more. https://t.co/uzWpzW5viO https://t.co/ElCJcTOlIn",t1257316702297051137
32501,0,0,comcast,5/4/20,@AtlBlerd Use this link: https://t.co/FPwxhyjoV1 -Gabbie,t1257314965209231363
32502,0,0,comcast,5/4/20,@DaveL452 Are you seeing the same issues both on WiFi and hardwired? -Marc,t1257314895478964226
32503,0,0,comcast,5/4/20,@lenifaye Hi Andrea. Anything we can help you with? -Taja,t1257313118817927169
32504,0,0,comcast,5/4/20,@DarlingDebra3 Can you DM: https://t.co/9VKWSxhlEK your account information? We'd like to investigate this further. -Gabbie,t1257312958310313985
32505,0,0,comcast,5/4/20,@DarlingDebra3 Try doing a System Refresh. -Gabbie,t1257312444432539648
32506,0,0,comcast,5/4/20,@AtlBlerd Can you do a System Refresh for me? -Gabbie,t1257312366124908546
32507,0,0,comcast,5/4/20,"@Blazt Hi! Our technology &amp; engineering teams are working tirelessly to support our network operations 24/7 to ensure network performance and reliability. If you're experiencing less than optimal performance, please let us know. Use this link: https://t.co/YZQw8EyJkl to DM account info.",t1257311273491918852
32508,0,0,comcast,5/4/20,@DarlingDebra3 Are you noticing this is all channels or are there any in particular? -Gabbie,t1257310292297441281
32509,0,0,comcast,5/4/20,@AtlBlerd What show are you trying to watch? Is it just one in particular or is it every show you try? -Gabbie,t1257310121329192963
32510,0,0,comcast,5/4/20,"@MikeElySmith including the number of games that will be played, Xfinity could receive rebates or price adjustments from the regional sports networks. Just as we pass on costs of carrying these networks to our customers, we will also pass along any savings we receive. 2/2 -Gabbie",t1257309943918546948
32511,0,0,comcast,5/4/20,"@MikeElySmith Hi Mike. The regional sports network fee is based on the costs Xfinity pays to carry regional sports channels in each area, regardless of what is or is not aired. Once the NBA, NHL, and MLB announce the course of action for their seasons, 1/2",t1257309859239747586
32512,0,0,comcast,5/4/20,@AtlBlerd What's going on Ian? -Gabbie,t1257309073101303809
32513,0,0,comcast,5/4/20,@PegDelp Our support team can take care of this. Send us a DM here: https://t.co/YZQw8Eh8sN with your account # and brief description of the issue. -Taja,t1257306234010718208
32514,0,0,comcast,5/4/20,"@R0seQuinzel Hey Rose. We know how important reliable service is to you, now more than ever. We are taking a number of steps to ensure you remain connected to your Xfinity services. Keep checking the My Account app for any outage updates. -Taja",t1257296677536489473
32515,0,0,comcast,5/4/20,"@TERIZAisREAL Hi! Thanks for letting us know. Due to current situation we're limiting in-home visits and doing drop-offs of self-install kits. Our support team, which is facing high volume, is available at https://t.co/YZQw8Eh8sN for further help &amp; will respond as soon an agent is available.",t1257294273415909377
32516,0,0,comcast,5/4/20,@Havok27 Send us your account information: https://t.co/9VKWSxyX3k so we can check into this. -Gabbie,t1257290866525442048
32517,0,0,comcast,5/4/20,@chous10 Hey Chris.  Both episodes should be available in On Demand so you can catch up when you are ready. -Marc,t1257290268887244801
32518,0,0,comcast,5/4/20,@thelowcrow Hey Morgan. Let's get this taken care of ASAP! Please send a DM to our support team using this link here: https://t.co/YZQw8Eh8sN along with your account # and a brief description of the issue. -Taja,t1257288309497311232
32519,0,0,comcast,5/4/20,@Havok27 Are you an Unlimited customer? -Gabbie,t1257287073243049984
32520,0,0,comcast,5/4/20,@IMADEVLSH1 Hi Laurie - you can send us your account information here: https://t.co/9VKWSxyX3k so we can verify that your account billing changes were successfully made. -Gabbie,t1257286453350010883
32521,0,0,comcast,5/4/20,@anitamisspr Xfinity WiFi hotspots located in businesses and outdoor locations across the country are available m for free – including non-Xfinity internet subscribers. Comcast is pausing its data plans giving all customers unlimited data for no additional charge  (Offers through June 30),t1257285287056719872
32522,0,0,comcast,5/4/20,"@realRandyDalton Hi Randy. With so many of our customers working and learning from home, we want you to access the Internet without thinking about data plans. So we are pausing our data plans through June 30, 2020, giving all customers Unlimited data for no additional charge. -Gabbie",t1257283290786037760
32523,0,0,comcast,5/4/20,@Ballerszmom What troubleshooting did you try? Let me know if this box is still glitching. -Gabbie,t1257281694811521025
32524,0,0,comcast,5/4/20,@Havok27 Did you compare with last months' statement to see if your promotional period expired? -Gabbie,t1257280446561497089
32525,0,0,comcast,5/4/20,@Y_U_N_V_JD Send us a DM here and we'll take a look: https://t.co/YZQw8Eh8sN -Christine,t1257119323170226177
32526,0,0,comcast,5/4/20,"@delny01 Is there anything we can help you with, Rafael? -Christine",t1257116897386037249
32527,0,0,comcast,5/5/20,@bry_guy1985 Hey. We can take a look at what's going on! Use this link here: https://t.co/YZQw8Eh8sN to DM us with your info. -Christine,t1257822207708991488
32528,0,0,comcast,5/5/20,@BuffyLadySlayer We can look into what's going on with your connection. Send us a DM here: https://t.co/YZQw8Eh8sN - CJ,t1257820722459815936
32529,0,0,comcast,5/5/20,"@superberg Hey. If you need additional assistance, send us a DM with your info here --&gt; https://t.co/YZQw8Eh8sN -Christine",t1257820543404969987
32530,0,0,comcast,5/5/20,@Educatedelite1 We definitely want to take a look at what's going on with your service. Send us a DM here with your info - https://t.co/YZQw8Eh8sN -Christine,t1257820204765261825
32531,0,0,comcast,5/5/20,@YourBoyRocha What's going on? -Christine,t1257808472588025856
32532,0,0,comcast,5/5/20,@nelson_over We know this has been a frustrating experience. We want to take a look into what's been going on with your connection after this outage is complete. Send us a DM here: https://t.co/YZQw8Eh8sN - CJ,t1257807838891704321
32533,0,0,comcast,5/5/20,@nelson_over Why do you feel this way? - CJ,t1257802050995445761
32534,0,0,comcast,5/5/20,@KTbryn Hey. How far away from the room is your gateway? -Christine,t1257801308632997890
32535,0,0,comcast,5/5/20,@marcfell Hi Marc. We'd like to look into the ongoing issues with the service to find out more details. Send a DM with the account info here: https://t.co/YZQw8Eh8sN to reach our support team. -Chris,t1257799304758132738
32536,0,0,comcast,5/5/20,@isaacflemming Hi Isaac. We can look into the internet issues. Does the Xfinity My Account app list a service interruption in the area? -Chris,t1257795501254152196
32537,0,0,comcast,5/5/20,@DigaRick Hi Rick. Send us a DM here: https://t.co/YZQw8Eh8sN with your info for assistance. -Christine,t1257790693386354688
32538,0,0,comcast,5/5/20,There are several ways for customers with disabilities to access information and entertainment independently at home. Say “Accessibility” or press B into the @Xfinity voice remote to explore described &amp; captioned content and manage accessibility settings. https://t.co/SwjKjAqtIz https://t.co/YTtCwI9WFn,t1257790302703796228
32539,0,0,comcast,5/5/20,@tomcrincoli Our team is available at the link 24/7 and can look into credits/resolution/etc. 🙂 -Christine,t1257789506402635781
32540,0,0,comcast,5/5/20,"@_derogatory_ Hi, we can help with the internet issues. What's going on with the service? -Chris",t1257784143733297158
32541,0,0,comcast,5/5/20,@TSKcreative Hi. Here is a link you can use to set your email preferences: https://t.co/QO0jTvADg8. -Chris,t1257783142091538433
32542,0,0,comcast,5/5/20,"@CarmineSabia Okay -- let's have our team take a look at what's going on, then! Send us a DM here with your info: https://t.co/YZQw8Eh8sN -Christine",t1257778445112786944
32543,0,0,comcast,5/5/20,@CarmineSabia Have you checked your My Account app to see if there's an area outage reported? -Christine,t1257777957159997445
32544,0,0,comcast,5/5/20,@CarmineSabia Hi Carmine. Are you currently having an issue with your service? -Christine,t1257776768410238978
32545,0,0,comcast,5/5/20,@mbbuff1 Hey! We can always take another look at your options. Send us a DM with your info: https://t.co/YZQw8Eh8sN -Christine,t1257776378050752512
32546,0,0,comcast,5/5/20,"@chimcalico Sorry for the interruption. If you're in an area outage, be sure to keep an eye on your My Account app for updates. -Christine",t1257771059882975233
32547,0,0,comcast,5/5/20,@MeLarryWilson Is the account information through the apartment complex or do you have an individual account number? -Gabbie,t1257753172220751873
32548,0,0,comcast,5/5/20,"@Littlejr1984 No need to apologize, we can understand your frustration. We'll take this experience you had back to our leadership teams. If you ever need help with anything, feel free to reach out to us here as well. - CJ",t1257752144033329153
32549,0,0,comcast,5/5/20,@TScimeca Happy to look into your service and your account! DM us here with your info: https://t.co/YZQw8Eh8sN -Christine,t1257751903137603586
32550,0,0,comcast,5/5/20,@atogrye Our support team can take a closer look at what's going on. Send us a DM here: https://t.co/YZQw8Eh8sN -Taja,t1257743522607894531
32551,0,0,comcast,5/5/20,@FWACATA Happy to hear the service is restored and apologies for the downtime. -Chris,t1257743150514425858
32552,0,0,comcast,5/5/20,"@kcbythepond Visit our Digital Return Center https://t.co/2cHRovTCyu and select the devices you would like to return. Then box up the equipment, print your UPS return label and call 1-800-PICK-UPS to schedule the pickup.",t1257741123424063488
32553,0,0,comcast,5/5/20,"@CallMeKat13 Hi Kat, let us know if you have any questions we can answer. -Bernadette",t1257741052854894596
32554,0,0,comcast,5/5/20,"@FWACATA Hi. We understand how important reliable service is at this time, and we're sorry for the downtime. Do you know if there is a service interruption in the area? -Chris",t1257740773522636801
32555,0,0,comcast,5/5/20,"@AdamDubitsky Send a DM using this link: https://t.co/YZQw8Eh8sN to reach our digital support team, and a specialist will help out. They may be able to send out a shipping return kit. -Chris",t1257739831033167876
32556,0,0,comcast,5/5/20,"@AdamDubitsky Use this link: https://t.co/sampKueWGB to find the status of your local Xfinity Store. Also, equipment can be returned to any UPS Store at no charge. -Chris",t1257737287712063498
32557,0,0,comcast,5/5/20,@Littlejr1984 We don't want you to be upset. Were you able to get through with someone to talk? - CJ,t1257735564188672000
32558,0,0,comcast,5/5/20,@atogrye Hey Tony. Are you noticing any issues on any other devices? -Taja,t1257725799261765632
32559,0,0,comcast,5/5/20,"@jkoz25 We wanted to let you know that our Internet Data plan is based on a principle of fairness, not network management. Those who use more Internet data, pay more. And those who use less Internet data, pay less. See https://t.co/dbndPaANLn for details.",t1257722888444051458
32560,0,0,comcast,5/5/20,@dhspunter Our teams worked non-stop all day yesterday and into the evening to fix it.  We appreciate your patience as we worked to fix. (2/2),t1257712746847666182
32561,0,0,comcast,5/5/20,@dhspunter Hello! A section of fiber optic cable was inadvertently cut during construction. It was a complicated situation and took some time to find the actual location of the cut. From there we engaged in the complex and time-intensive process of splicing the fiber. (1/2),t1257712667055267852
32562,0,0,comcast,5/5/20,@OSeb1 Our teams worked non-stop all day yesterday and into the evening to fix it.  We appreciate your patience as we worked to fix. (2/2),t1257711948717797377
32563,0,0,comcast,5/5/20,@OSeb1 A section of fiberoptic cable was inadvertently cut during construction. It was a complicated situation and took some time to find the actual location of the cut. From there we engaged in the complex and time-intensive process of splicing the fiber. (1/2),t1257711868560449536
32564,0,0,comcast,5/5/20,@PlatinumBeautee Continue to check the My Acount app for any available service updates.,t1257699772179394562
32565,0,0,comcast,5/5/20,@KFixStudios1 Hey - this isn't something we want to hear. What can we do to help? -Gabbie,t1257694278089879552
32566,0,0,comcast,5/5/20,@SenecaWatkins Our support team can take a closer look at the account to find out what happened with the appointment. Please send a DM with the account info here: https://t.co/Q37vEZzE4v -Marc,t1257683876354416640
32567,0,0,comcast,5/5/20,@hall_ash Hey Ashley.  It is possible the promotional deal you have signed up for has expired.  Reach out to our support team at any time for an account review.  Use this link: https://t.co/YZQw8Eh8sN to send over a DM to get started. -Marc,t1257674039331639298
32568,0,0,comcast,5/5/20,"@noaharbit Hi all. Wanted you to check out: https://t.co/Buw56JM4Iz to learn more about the steps we are taking in response to COVID-19. We know times are hard and want to be there to support. If you have a specific question about your bill, please reach out via DM and we can help. -Gabbie",t1257674003705221122
32569,0,0,comcast,5/5/20,@afansview Can you do a System Refresh for me? -Gabbie,t1257669884978376705
32570,0,0,comcast,5/5/20,"@schleppydotnet Thanks for the feedback. If you have specific instances that we could take back to our Internet Essentials team, we'll be happy to review for you. At this time the list of documents (of which only one is required) can be found here: https://t.co/9RkTsmp2BY &lt;---",t1257654293307539456
32571,0,0,comcast,5/5/20,@AMeiora Hi. What is happening with your internet?  -Bernadette,t1257651803300278273
32572,0,0,comcast,5/5/20,"@mrs_bcoulter Hi Christiana. Have you compared this statement with a previous month's bill? Your promotional period may have ended. Let us know if you're still seeing a discrepancy, and we'd be happy to check into it. -Gabbie",t1257647119730647045
32573,0,0,comcast,5/5/20,"@corona032020 Hi. We are making equipment returns even easier with free UPS at-home pickup. Use this link: https://t.co/HrTjttriy1, and click on ""Stores &amp; Tech Visits"" for more info. Also, send a DM here: https://t.co/YZQw8Eh8sN for assistance with the billing concerns. -Chris",t1257480486382944256
32574,0,0,comcast,5/5/20,@wildfox34 Hi! Did you check your My Account app to see if there was an issue reported in your area? -Christine,t1257480120438325248
32575,0,0,comcast,5/5/20,@AnnManatt Hi Ann! We're working to get you back up and running ASAP. Keep an eye on your My Account app for updates!,t1257479959976841226
32576,0,0,comcast,5/5/20,"@hannahstoybox Hi Erin. We're sorry about the negative phone experience, and we'd like to help. How can we assist with the account today? -Chris",t1257474109056995328
32577,0,0,comcast,5/5/20,@87soccerB Hi there. We're working to get you back up and running ASAP -- keep an eye on your My Account app for updates. -Christine,t1257472790816530435
32578,0,0,comcast,5/6/20,@JustAnotherNe11 No problem! - CJ,t1258183170631118848
32579,0,0,comcast,5/6/20,@JustAnotherNe11 We can take a look into what's going on with your equipment. Send us a DM here: https://t.co/YZQw8Eh8sN - CJ,t1258179187736825857
32580,0,0,comcast,5/6/20,@JamesSt69784878 Hi. Our support team can take a closer look at the account to find out if there is still an ongoing area interruption. Please send a DM with the account info using this link: https://t.co/YZQw8Eh8sN to reach a specialist. -Chris,t1258179025996046341
32581,0,0,comcast,5/6/20,@JustAnotherNe11 Have you tried resetting that box? - CJ,t1258177382231560192
32582,0,0,comcast,5/6/20,@JustAnotherNe11 We can help. What's been going on with your cable? - CJ,t1258177018706960386
32583,0,0,comcast,5/6/20,@AdamKabay Are your devices losing connection or is your gateway disconnecting? Are you hardwired or using WiFi? -Christine,t1258172770808147970
32584,0,0,comcast,5/6/20,"@MilesOfSynoptek We can take a look into what's been going on. Send us a DM here: https://t.co/YZQw8Eh8sN , for a second opinion on this issue. - CJ",t1258172387343962112
32585,0,0,comcast,5/6/20,"@DodgerOfZion Hey. Thanks for reaching out. If the balance is unable to be paid, a valid payment arrangement can also restore full service if moved to the Xfiniy Assistance Plan. Reach out to us via DM here any time with questions/for help with this: https://t.co/YZQw8Eh8sN -Christine",t1258170317320658945
32586,0,0,comcast,5/6/20,@AdamKabay What issues are you having with your internet? -Christine,t1258169180299431936
32587,0,0,comcast,5/6/20,@schleppydotnet Thank you. We'll make sure they get in touch with you as soon as possible! We appreciate the opportunity to help with this.,t1258164210170814465
32588,0,0,comcast,5/6/20,"@fogey0 Hi. The fee is based on the costs to carry regional sports channels, regardless of what is or is not aired. Once the leagues announce the course of action for their seasons, Xfinity could receive rebates or adjustments from the networks. We will pass along any savings we receive.",t1258161644250836992
32589,0,0,comcast,5/6/20,"@DavidDanielz Hi David. We understand that Xfinity Internet and Xfinity Voice services are critical for connectivity, so for a limited time we will not be suspending these services for any residential customer not able to pay their bill. -Chris",t1258159866083934209
32590,0,0,comcast,5/6/20,@yoyobaba Let's see what's going on with your services. Send us a DM here: https://t.co/YZQw8Eh8sN - CJ,t1258148233479622659
32591,0,0,comcast,5/6/20,@ThomasjDowneyjr Okay. Send us a DM here with your info: https://t.co/YZQw8Eh8sN -Christine,t1258145629047488515
32592,0,0,comcast,5/6/20,"@kaitlinculhane This isn't what we want, let's make this right and fix this. Send us a DM here: https://t.co/YZQw8Eh8sN - CJ",t1258145072094351361
32593,0,0,comcast,5/6/20,"@ThomasjDowneyjr Try performing a system refresh on your device. Say ""system refresh"" into your voice remote and follow the prompts. Let us know if that helps! -Christine",t1258144000583876609
32594,0,0,comcast,5/6/20,@GrimetribeDubs We can look into what's been going on with your connection. Send us a DM here: https://t.co/YZQw8Eh8sN - CJ,t1258143026247065602
32595,0,0,comcast,5/6/20,"@karinanniebell We understand that Xfinity Internet and Xfinity Voice services are critical for connectivity, so for a limited time we will not be suspending these services for any residential customer not able to pay their bill. Send us a DM: https://t.co/9VKWSxyX3k if you need assistance. -Gab",t1258126862037012482
32596,0,0,comcast,5/6/20,"The average household is putting in an extra workday’s worth of viewing — watching 8+ hours more per week than they were in early March, see the latest trends in viewing behavior as people spend more time at home. https://t.co/j4yGvTXFRg https://t.co/OhHDaHDOvP",t1258123989643341831
32597,0,0,comcast,5/6/20,@MaximinusThorus Use this link: https://t.co/Q37vEZzE4v to provide us your account information so we can pull up this charge and check it out. -Gabbie,t1258121999806758915
32598,0,0,comcast,5/6/20,@MaximinusThorus Hey there! Want you to know that we won't be suspending these services for any residential customer not able to pay their bill. We're a DM away to assist you. Just send over your account information and we can get started. -Gabbie,t1258121297109962754
32599,0,0,comcast,5/6/20,@TpkNova Oh no! Do you know if the Xfinity My Account app is showing a service interruption at the moment? -Chris,t1258119302311542784
32600,0,0,comcast,5/6/20,@the2afamily You can call in to our Comcast Business Support team here: 1-800-391-3000 - CJ,t1258117097449717760
32601,0,0,comcast,5/6/20,@ThomasjDowneyjr What issues are you having watching the channels? -Christine,t1258113273611812870
32602,0,0,comcast,5/6/20,@the2afamily This can sometimes happen if the browser used doesn't have you signed in. Try signing in then using the link again. - CJ,t1258107414940876800
32603,0,0,comcast,5/6/20,@navy_brat_1972 Hello. What issues were you trying to get resolved? -Taja,t1258102811704819719
32604,0,0,comcast,5/6/20,"@thumbsnack Are you using a WiFi connection or are you hardwired to the gateway, and if you primarily use WiFi are you able to check the speeds through a hardwired connection? -Bernadette",t1258101584069890053
32605,0,0,comcast,5/6/20,@the2afamily Our support team can take a closer look at what's going on. Send us a DM here: https://t.co/YZQw8Eh8sN -Taja,t1258097317216911363
32606,0,0,comcast,5/6/20,@JerodBrown_ Hi Jerod. We'd like to help out with the internet issues. Have you spoken with a representative or tried any troubleshooting yet? -Chris,t1258096478255489025
32607,0,0,comcast,5/6/20,@thumbsnack What is happening with your internet? -Bernadette,t1258094429363191808
32608,0,0,comcast,5/6/20,"@WendyMargolin Let's take a closer look at the signals to the modem to find out more details. Please send a DM with the account info using this link: https://t.co/YZQw8Eh8sN, and a specialist on our Digital Care Team will help further troubleshoot. -Chris",t1258093836590551042
32609,0,0,comcast,5/6/20,@Lindholm08 Hi Joel. We're here to help -- I encourage you to respond to @ComcastCares' DM so we can take a look at what's going on. -Christine,t1258093420498882560
32610,0,0,comcast,5/6/20,@the2afamily This certainly is not the experience we want for you and we want to get this taken care of ASAP. Have you tried performing a system refresh? -Taja,t1258090593965801476
32611,0,0,comcast,5/6/20,@Goochacabra Hi Joseph. Apologies for the downtime of the service. Are you still noticing any issues at this time? -Chris,t1258088182886871040
32612,0,0,comcast,5/6/20,@ChiefNitch What apps are you referring to? -Taja,t1258080921326161920
32613,0,0,comcast,5/6/20,@MTGBrewing Hi there. The Xfinity My Account app will provide any outage updates. -Gabbie,t1258071089697239047
32614,0,0,comcast,5/6/20,@cathymitchinson Give: https://t.co/8NAUhCGdpS a view. There are tips that can help with your WiFi connection that you can try. -Gabbie,t1258055959211053056
32615,0,0,comcast,5/6/20,@misogynyology Visit https://t.co/hM41XFPA0t to see different ways to contact us. -Marc,t1258047616857890817
32616,0,0,comcast,5/6/20,@BillG_933 Are you downloading something while hardwired to the gateway? -Bernadette,t1258043838591111169
32617,0,0,comcast,5/6/20,"@sdshivas Hi Susan. Can you DM us here: https://t.co/9VKWSxyX3k with your account name, address and number? Thank you! -Gabbie",t1258043816109629440
32618,0,0,comcast,5/6/20,@cathymitchinson Hey Cathy.  Are you seeing reported area issues during this time or are you experiencing WiFi network connection issues? -Marc,t1258038012426039296
32619,0,0,comcast,5/6/20,@cindy_leonard Hi Cindy. There could be something wrong with your connection. Reboot your equipment and then try again. If the issue continues don't hesitate to reach out. -Taja,t1258035535257501697
32620,0,0,comcast,5/6/20,@BillG_933 Hi. What is happening to your connection? -Bernadette,t1258033533286846467
32621,0,0,comcast,5/6/20,@ryedikulous Send a DM here: https://t.co/9VKWSxyX3k so we can help further. -Gabbie,t1258028170055495682
32622,0,0,comcast,5/6/20,@joderoyal Have you tried to perform a system refresh? -Taja,t1258027622241579008
32623,0,0,comcast,5/6/20,@SCPA_Realtor What issues are you having with your service? -Taja,t1258026509320716288
32624,0,0,comcast,5/6/20,@archiopoli2 You can modify your account through the Xfinity My Account app or by visisting https://t.co/9fX55kR3Pc -Gabbie,t1258025962870095872
32625,0,0,comcast,5/6/20,"@CSSiddall We know how important reliable service is to you, now more than ever. We are taking a number of steps to ensure you remain connected to your Xfinity services. If the outage map isn't available online then you can also access it through the My Account app. -Taja",t1258024739525844992
32626,0,0,comcast,5/6/20,@ryedikulous Watch: https://t.co/I4egU7Bm6p to improve your WiFi network and get optimal connectivity. -Gabbie,t1258024690473414656
32627,0,0,comcast,5/6/20,@joderoyal What issues are you having with your cable? -Taja,t1258022305889910786
32628,0,0,comcast,5/6/20,@schleppydotnet Please use this link: https://t.co/YZQw8Eh8sN to send your contact information and we will pass it along to our Internet Essentials team so they can discuss further with you.,t1258022074146336772
32629,0,0,comcast,5/6/20,@_stheriaultxo Hey Stephanie. You can reach out to us by calling 1800-XFINITY or sending us a DM here: https://t.co/YZQw8Eh8sN -Taja,t1258016895334309889
32630,0,0,comcast,5/6/20,@mwill666 We're always taking customer feedback into consideration as we develop new technologies and products.,t1258013118824951808
32631,0,0,comcast,5/6/20,@RaeDiamond Hi there. I'd like to help out. Are you referring to our Internet Essentials program? -Gabbie,t1258009288313798657
32632,0,0,comcast,5/6/20,"@MaximinusThorus Hi there. We understand that Xfinity Internet and Voice services are critical for connectivity, so for a limited time we won't be suspending these services for any residential customer not able to pay their bill. If you've been disconnected DM us: https://t.co/9VKWSxyX3k -Gabbie",t1258005420284817409
32633,0,0,comcast,5/6/20,@isaacflemming It would usually be displayed once you login to the app. Have you tried restarting the modem? -Chris,t1257851536056688640
32634,0,0,comcast,5/6/20,@CWareck It should be free on both cable boxes. Could you try resetting the upstairs box? -Chris,t1257851189695258624
32635,0,0,comcast,5/6/20,@BofromElkin What kind of issues have you been having? -Christine,t1257850395432562688
32636,0,0,comcast,5/6/20,"@CWareck When you select that episode On Demand, it should provide a ""Watch Options"" selection. Are you able to confirm the watch options being displayed on your end? -Chris",t1257846271253061633
32637,0,0,comcast,5/6/20,"@OfficialDeeTV We would hate to lose you, lets check this issue with your internet out. Send us a DM here: https://t.co/YZQw8Eh8sN - CJ",t1257845587476721670
32638,0,0,comcast,5/6/20,"@CWareck Hi Cheryl. Are you seeing a charge for the episode On Demand or on the Xfinity Stream app? Also, could you please confirm the season and episode name/number? -Chris",t1257844606680653824
32639,0,0,comcast,5/6/20,@laughingcat2016 Hi. We can assist with cancelling the service. Please send a DM with the account info here: https://t.co/YZQw8Eh8sN to reach our Digital Care Team. -Chris,t1257840740002140161
32640,0,0,comcast,5/6/20,@bry_guy1985 Use the link above ^ to send us a DM. -Christine,t1257828889616879618
32641,0,0,comcast,5/6/20,@mbbuff1 We're available at the link above 24/7 if you decide to reach out. -Christine,t1257824949680640001
32642,0,0,comcast,5/6/20,"@chetnagaglani Hey, be sure to check the Xfinity My Account app. The app will provide outage information, along with an estimated time of resolution. -Chris",t1257823000696586242
32643,0,0,comcast,5/7/20,"@Sipsy_Roll We definitely want to help get the issue resolved, but we aren't showing any recent DM's with our digital care team. Did you reach out using this link: https://t.co/YZQw8EyJkl? -Chris",t1258541349587968000
32644,0,0,comcast,5/7/20,"@WheezerMarx If you need assistance, send us a DM here and we're happy to help: https://t.co/YZQw8EyJkl -Christine",t1258536262257893377
32645,0,0,comcast,5/7/20,@Sipsy_Roll We can look into the ongoing internet issues. Send a DM with the account info here: https://t.co/YZQw8EyJkl and our support team will help troubleshoot. -Chris,t1258535132324978688
