floyd_stance,floyd_followup,username,date,text,tweet_id
0,0,kroger,2020-05-14,"@ITConsultingGuy Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261054508735639554
0,0,kroger,2020-05-14,"@passivprogresiv We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261054350404866048
0,0,kroger,2020-05-14,"@secretaryDeVos Hello, Bet Z!  We have sent you a Private Message to assist you.",t1261054342020370432
0,0,kroger,2020-05-14,"@passivprogresiv Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261054326069506060
0,0,kroger,2020-05-14,"@SHAW88977370 We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261053958963036160
0,0,kroger,2020-05-14,"@SHAW88977370 Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261053925278593025
0,0,kroger,2020-05-14,"@brievotesblue We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261053768399011844
0,0,kroger,2020-05-14,"@brievotesblue Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261053736346058752
0,0,kroger,2020-05-14,"@mara_faith We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261053657346342921
0,0,kroger,2020-05-14,"@mara_faith Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261053636668424198
0,0,kroger,2020-05-14,"@RaveRantand Hi!  In jurisdictions that mandate the public to wear masks, we're following those directives.  In other areas, we're encouraging our customers to wear a mask when they visit, or alternatively, consider one of our ecommerce options available at https://t.co/PENNsVoYg5.",t1261053498197790721
0,0,kroger,2020-05-14,"@creekbear We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261053492413829126
0,0,kroger,2020-05-14,"@creekbear Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261053466224590854
0,0,kroger,2020-05-14,"@is_salia We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261053406434807809
0,0,kroger,2020-05-14,"@is_salia Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261053365313773570
0,0,kroger,2020-05-14,"@lrmicc In jurisdictions that mandate the public to wear masks, we're following those directives.  In other areas, we're encouraging our customers to wear a mask when they visit, or alternatively, consider one of our ecommerce options available at https://t.co/PENNsVGz7D.  (2/2)",t1261053249370480640
0,0,kroger,2020-05-14,"@LoTargos We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261053245465808897
0,0,kroger,2020-05-14,"@LoTargos Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261053212553076736
0,0,kroger,2020-05-14,"@referencewench We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261053161638367235
0,0,kroger,2020-05-14,"@referencewench Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261053129270968326
0,0,kroger,2020-05-14,"@lrmicc We've provided masks for all our associates to wear, and starting April 26, we required associates to wear them, in locations where they are not already mandated. Our associates are also welcome to bring their own suitable masks or facial coverings if they prefer. (1/2)",t1261053015672438792
0,0,kroger,2020-05-14,"@FeministSmutty We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261053010257510410
0,0,kroger,2020-05-14,"@FeministSmutty Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261052985012092928
0,0,kroger,2020-05-14,"@ladysamxoxo We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261052905135788033
0,0,kroger,2020-05-14,"@ladysamxoxo Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261052877461770240
0,0,kroger,2020-05-14,"@amysrich We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261052683827449857
0,0,kroger,2020-05-14,"@jjarrott We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261052661966802944
0,0,kroger,2020-05-14,"@amysrich Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261052630593388546
0,0,kroger,2020-05-14,"@jjarrott Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261052596942503938
0,0,kroger,2020-05-14,"@younger208 We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261051945625804803
0,0,kroger,2020-05-14,"@GingerSnapped19 We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261051850914238470
0,0,kroger,2020-05-14,"@younger208 Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261051815749193729
0,0,kroger,2020-05-14,"@GingerSnapped19 Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261051783323025413
0,0,kroger,2020-05-14,"@MsKooBreeze We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261051681841782789
0,0,kroger,2020-05-14,"@MsKooBreeze Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261051657791705088
0,0,kroger,2020-05-14,"@TheGusLangley We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261051560924262401
0,0,kroger,2020-05-14,"@TheGusLangley Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261051533640306693
0,0,kroger,2020-05-14,"@CapOfMythomania Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261051363288584198
0,0,kroger,2020-05-14,"@DanNichols66 We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261051080663859200
0,0,kroger,2020-05-14,"@CapOfMythomania We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261051064087871491
0,0,kroger,2020-05-14,"@DanNichols66 Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261051007943000064
0,0,kroger,2020-05-14,"@RadioGodStu We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261050452554244096
0,0,kroger,2020-05-14,"@RadioGodStu Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261050381230116867
0,0,kroger,2020-05-14,"@BoarJen We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261050301760577540
0,0,kroger,2020-05-14,"@BoarJen Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261050279090405377
0,0,kroger,2020-05-14,"@Nothing__Gold We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261050139373981696
0,0,kroger,2020-05-14,"@OptimistsPrime We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUysBb7. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261050098231898112
0,0,kroger,2020-05-14,"@Nothing__Gold Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261050067617746944
0,0,kroger,2020-05-14,"@OptimistsPrime Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261050047615184896
0,0,kroger,2020-05-14,"@DonnerAndChris We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261049883190005761
0,0,kroger,2020-05-14,"@DonnerAndChris Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261049860486303747
0,0,kroger,2020-05-14,"@SkidonenkoForTX We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261049753070178306
0,0,kroger,2020-05-14,"@SkidonenkoForTX Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261049726868357125
0,0,kroger,2020-05-14,"@Jackie1Connolly We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261049557191974912
0,0,kroger,2020-05-14,"@Jackie1Connolly Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261049522089795587
0,0,kroger,2020-05-14,"@MTGPackFoils We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261049431174103042
0,0,kroger,2020-05-14,"@MTGPackFoils Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261049405928615937
0,0,kroger,2020-05-14,"@weadley We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261049296381792266
0,0,kroger,2020-05-14,"@weadley Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261049273627664386
0,0,kroger,2020-05-14,"@Forbino We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261049116907515906
0,0,kroger,2020-05-14,"@Forbino Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261049093897555969
0,0,kroger,2020-05-14,"@cepullin We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261048866230677504
0,0,kroger,2020-05-14,"@cepullin Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261048824321228807
0,0,kroger,2020-05-14,"@Ami_Sanada1 We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261048774128001025
0,0,kroger,2020-05-14,"@Ami_Sanada1 Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261048739277484032
0,0,kroger,2020-05-14,"@becomingcliche We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261048631723012098
0,0,kroger,2020-05-14,"@becomingcliche Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261048608004112385
0,0,kroger,2020-05-14,@GWGlenda123 We do provide and require our associates to wear masks. We are encouraging all customers to wear masks or use our online orders which are available. We have made great strides in promoting Social Distancing. We'll share your feedback with our team. 3/3,t1261048212456177664
0,0,kroger,2020-05-14,"@GWGlenda123 We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/3",t1261047938630987777
0,0,kroger,2020-05-14,"@GWGlenda123 Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/3",t1261047904816582656
0,0,kroger,2020-05-14,"@JustAHuskerGal We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261047615338225664
0,0,kroger,2020-05-14,"@JustAHuskerGal Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261047587714498562
0,0,kroger,2020-05-14,"@katiebussell We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261047300425646081
0,0,kroger,2020-05-14,"@katiebussell Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261047269165498368
0,0,kroger,2020-05-14,"@InnsaeiDeku We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261047147702689793
0,0,kroger,2020-05-14,"@InnsaeiDeku Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261047119865053184
0,0,kroger,2020-05-14,"@MoviesSilently Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261046894907842565
0,0,kroger,2020-05-14,"@MoviesSilently We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261046847822594048
0,0,kroger,2020-05-14,"@lilsnpolly We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261046740591030277
0,0,kroger,2020-05-14,"@lilsnpolly Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261046716175974404
0,0,kroger,2020-05-14,"@thebraceygroup Hi Stacey!  We are encouraging all our customers to wear a mask when they visit our stores, or alternatively, consider one of our ecommerce options available at https://t.co/PENNsVoYg5.",t1261045651162509314
0,0,kroger,2020-05-14,@CIN911 Sorry for your disappointing experience. We have just sent you a DM to discuss this further.,t1261044307420684295
0,0,kroger,2020-05-14,"@bullshittowalk Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261044137022930944
0,0,kroger,2020-05-14,"@bullshittowalk We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261044023004925959
0,0,kroger,2020-05-14,Put aside the pantry food and dive into this 5-ingredient yogurt bowl for a true breakfast of champions. 🏆 Shoppable recipe: https://t.co/oNcT2vqhYc https://t.co/ChkaPNKKle,t1261041819711868928
0,0,kroger,2020-05-14,"@ItsJustMeBarry We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261040648016351232
0,0,kroger,2020-05-14,"@ItsJustMeBarry Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261040605758701569
0,0,kroger,2020-05-14,"@mapleveewesem We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261040553371807746
0,0,kroger,2020-05-14,"@mapleveewesem Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261040517296672775
0,0,kroger,2020-05-14,"@grinningxbobcat Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261040496224452609
0,0,kroger,2020-05-14,"@grinningxbobcat We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261040456684703747
0,0,kroger,2020-05-14,"@DbigOrion We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261040395871535104
0,0,kroger,2020-05-14,"@DbigOrion Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261040352946982913
0,0,kroger,2020-05-14,"@grinningxbobcat Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261039167779360768
0,0,kroger,2020-05-14,"@grinningxbobcat We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261039116227133442
0,0,kroger,2020-05-14,"@KendrianaSpeaks Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261037861249392640
0,0,kroger,2020-05-14,"@KendrianaSpeaks We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261037748368138240
0,0,kroger,2020-05-14,"@fagerquist7671 We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261036428093513730
0,0,kroger,2020-05-14,"@fagerquist7671 Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261036379527614464
0,0,kroger,2020-05-14,"@TapiaCorel We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261036306743857152
0,0,kroger,2020-05-14,"@TapiaCorel Our top priority has been the safety &amp; health of our associates, and customers. Since March, we’ve invested over $700 million to reward &amp; safeguard them. We know their needs will continue to evolve &amp; we'll continuously evaluate our compensation &amp; benefits packages. 1/2",t1261036198451167237
0,0,kroger,2020-05-14,"@OnBakerStreet44 We have continued to invest in, support and protect our associates through this time. For more info, please visit https://t.co/yhcmUyKczH. We are committed to listening and doing what is best for our associates, customers, communities and the sustainability of our business. 2/2",t1261035998831575040
