,floyd_stance,floyd_followup,username,date,text,tweet_id
22,0,0,AIGinsurance,5/5/20,"@kalinpearce Hi, Kalin. We are sorry to hear you feel this way. We arenâ€™t able to know the details of your situation over social media, but please email your policy number and contact information to socialmedia@travelguard.com so that we can look into it. Thank you.",t1257767204285808640
23,0,0,AIGinsurance,5/5/20,"@limshadey Hello Mark, thank you for contacting us. Kindly send an email to SMT@aig.com with your policy, name and contact number. We will forward to the appropriate team. For privacy reasons, please do NOT post a response with your personal information.",t1257712978109046784
24,0,0,AIGinsurance,5/5/20,Learn more about AIGâ€™s first quarter results on todayâ€™s webcast at 8am ET. Tune in here: https://t.co/VTmGN5xiKb,t1257633589459632129
25,0,0,AIGinsurance,5/6/20,Weâ€™re proud of the work our colleagues around the world do to foster #inclusion in the workplace and honored to have earned a spot on @DiversityInc's 2020 Top 50 Companies for Diversity list for the 3rd year in a row. ðŸ† ðŸ™Œ #LifeatAIG #DITop50 https://t.co/tpzkO5ljoI,t1258099030497939456
26,0,0,AIGinsurance,5/6/20,"@BMacintosh79 Hi Boris, We are sorry to hear of your frustration. If you have additional questions or concerns, please call 1-800-826-1300. Thank you",t1258096046732910599
27,0,0,AIGinsurance,5/6/20,"Our thoughts remain with those affected by #COVID19, and we are committed to helping our global communities prepare for the challenges that lie ahead. https://t.co/PLFxgLbBLK",t1258026103614169088
28,0,0,AIGinsurance,5/6/20,"@LindsayMurphy11 Hi Linzi, we are sorry for the inconvenience. Kindly send an email to SMT@aig.com with your policy, name and phone number. We will have someone reach out to you as soon as possible. For privacy reasons, please do NOT post a response with your personal information.",t1257850967330037760
29,0,0,AIGinsurance,5/7/20,"@SheMeHerShan Hi, We apologize for the wait time. The claim review time can vary due to the complexity of a claim or receipt of all required documentation. If you need additional assistance please call 1-800-826-1300. Thank you.",t1258505307959037953
30,0,0,AIGinsurance,5/7/20,"@SheMeHerShan Hi, We apologize for the wait time since we are experiencing an extremely high volume of inquiries. You can check the status of your claim online at: https://t.co/mAm6G1CUPb. If you need additional assistance, please call 1-800-826-1300. Thank you.",t1258432691705458690
31,0,0,AIGinsurance,5/7/20,"@TheSquirrelyG Hi David, We are sorry to hear of your frustration. Please contact your claims adjuster or call us at 1-800-826-1300 so we can talk through it. Thank you",t1258432678875009025
32,0,0,AIGinsurance,5/7/20,"@ScarH5200 Hello, please email us at GCCU@aig.com so we can assist you with your claim.",t1258387790938673152
33,0,0,AIGinsurance,5/8/20,"@soundtwitts Hi, We apologize for the inconvenience. Please check our claims FAQ https://t.co/Lh0FTsimLK and you can file for a claim at https://t.co/48pYm5q4cV. Otherwise, email socialmedia@travelguard.com your policy no., full name, and phone so we can further assist. Thank you.",t1258857178208878593
34,0,0,AIGinsurance,5/8/20,"@_Giftayy Hi, We are sorry to hear of your feelings on this. If you have additional questions or concerns, please call us at 1-800-826-1300 so we can talk through it. Thank you",t1258856922335371267
35,0,0,AIGinsurance,5/8/20,"Mother's Day may be different this year, but that just gives us more reason to celebrate all the #supermoms out there. ðŸ™Œ ðŸŒŸ ðŸŒ· #HappyMothersDay #LifeatAIG https://t.co/w60s5EyJ5f",t1258837409535610890
36,0,0,AIGinsurance,5/8/20,"@MrRizman Terima kasih atas komen anda. Untuk maklumat lanjut, sila emel GCCU@aig.com",t1258749350882181120
37,0,0,AIGinsurance,5/11/20,"@Robotastic Hi, We are sorry to hear of your frustration. Please check out our FAQs regarding COVID-19: https://t.co/LMCmYr8MqU. If you have additional questions or concerns, please call 1-800-826-1300. Thank you",t1259940667012386826
38,0,0,AIGinsurance,5/11/20,"@Justin_M_Ward Hi Justin, We apologize for the inconvenience. Please call 1-800-826-1300 or email socialmedia@travelguard.com your policy/claim number, email and phone number so we can assist. Thank you.",t1259896548382650373
39,0,0,AIGinsurance,5/11/20,"@BobbyJohnson Hi Bobby, We are sorry to hear of your frustration. Please check out our FAQs regarding COVID-19: https://t.co/JyA5W3aaH3. If you have additional questions or concerns, please call 1-800-826-1300. Thank you",t1259896450735054848
40,0,0,AIGinsurance,5/11/20,"@soundtwitts Hi, We are sorry to hear of your frustration. Please call 1-800-826-1300 or +1-715-295-1221 for assistance. Otherwise, email socialmedia@travelguard.com your policy no., full name, and phone so we can look into it. Thank you.",t1259894683666386944
41,0,0,AIGinsurance,5/11/20,"@gzones1974 We are happy to hear that, Jorge! We are glad that we could be of assistance to you.",t1259894404824928257
42,0,0,AIGinsurance,5/12/20,"@lt4kicks Hi, We apologize for the wait time since we're experiencing a high volume of inquiries. You can check the status of your claim online at: https://t.co/JDWvGyDdP6 or call 1-800-826-1300 if you need additional assistance. Thank you",t1260269456338681857
43,0,0,AIGinsurance,5/12/20,Times of crisis bring out scammers and fraudsters. AIGâ€™s elder financial abuse expert Michele Kryger wants senior citizens to be alert to these top financial scams. https://t.co/deyf4qbyTW,t1260234623692529666
44,0,0,AIGinsurance,5/12/20,"@yoddeles Hello Yodd, we are sorry for the inconvenience. Kindly send an email to SMT@aig.com with your policy, claim number, name and phone number. We will have someone assist you as soon as possible. For privacy reasons, please do NOT post a response with your personal information.",t1260227476720140288
45,0,0,AIGinsurance,5/12/20,"@jonnsanta Hi John, We are a military friendly company and apologize for the wait time. Please have your son, the insured customer, email their full name, claim number, email and phone number to socialmedia@travelguard.com so we can look into it. Thank you.",t1260225414045319170
46,0,0,AIGinsurance,5/12/20,"@mdepta Hi Maggie, weâ€™re sorry to hear of your frustration. Kindly send us an email at SMT@aig.com with your policy, claim number, name and phone number. For privacy reasons, please do NOT post a response with your personal information.",t1260225382395019264
47,0,0,AIGinsurance,5/13/20,"@Lissarette Hello Lissarette, we are sorry for the inconvenience. Kindly send an email to SMT@aig.com with your claim number, name and phone number. We will have someone assist you as soon as possible. For privacy reasons, please do NOT post a response with your personal information.",t1260676261128667138
48,0,0,AIGinsurance,5/13/20,"@bulletsandsteel Hi Patrick, Please check out our FAQs regarding COVID-19: https://t.co/cRJLKeVPLS. If you have additional questions or concerns, please call 1-800-826-1300. Thank you",t1260676193889779712
49,0,0,AIGinsurance,5/13/20,"@poojac1806 Hi Pooja, We are sorry to hear of your feelings on this. Please check out our FAQs regarding COVID-19: https://t.co/SveKVt0g0g. If you have additional questions or concerns, please call 1-800-826-1300. Thank you",t1260676086330994696
50,0,0,AIGinsurance,5/13/20,"@AntNikkii Hi, We are sorry to hear of your frustration. If you have additional questions or concerns, please call us at 1-800-826-1300 so we can talk through it. Thank you",t1260675902545018880
51,0,0,AIGinsurance,5/13/20,"@LenlynneBenson Hi Lynne, We apologize for the wait time since we are experiencing an extremely high volume of inquiries. You can check the status of your claim online at: https://t.co/GXoXY150VM. If you need additional assistance, please call 1-800-826-1300. Thank you.",t1260675804587077633
52,0,0,AIGinsurance,5/13/20,"@Korispeaks Hi Kori, We are sorry to hear of your frustration. If you have additional questions or concerns, please call 1-800-826-1300. Thank you",t1260636124164304897
53,0,0,AIGinsurance,5/13/20,"@UltimateBeing01 Hi Christopher, We are sorry to hear of your feelings on this. If you have additional questions or concerns, please call 1-800-826-1300. Thank you",t1260635990827454466
54,0,0,AIGinsurance,5/13/20,"@CMcgreivy Hello Conor, please email us at GCCU@aig.com if you have any questions regarding your quote.",t1260384037572673538
55,0,0,AIGinsurance,5/13/20,"@SpeechChief Hello James, we are sorry to hear of your frustration. Kindly send an email to SMT@aig.com about your policy, name and contact number. We will have someone look into your claim as soon as possible. For privacy reasons, please do NOT post a response with your personal information.",t1260383908417417216
56,0,0,AIGinsurance,5/13/20,"@organicscausa Hi, We apologize for the wait time. Please call 1-800-826-1300 or email your phone and email address to socialmedia@travelguard.com and we would be happy to pass your inquiry along to the claims department to further assist. Thank you.",t1260383697104142337
57,0,0,AIGinsurance,5/14/20,"@noorulainy_ Hi Noor, We are sorry to hear of your frustration. Please call 1-800-826-1300 for further assistance. Thank you",t1261035680253304832
58,0,0,AIGinsurance,5/14/20,"@JenniferChasse Hi Jennifer, We are sorry to hear of your frustration. If you have additional questions or concerns, please call 1-800-826-1300. Thank you",t1261035483909545986
59,0,0,AIGinsurance,5/14/20,"@onceuponasquat Hi, We apologize for the inconvenience. Please check the status of your claim online at: https://t.co/YCfpwgjDdA. If you need additional assistance, please contact us at 1-800-826-1300 or socialmedia@travelguard.com. Thank you.",t1261016359053529091
60,0,0,AIGinsurance,5/14/20,"@NPapukchiev Hello Nikolay, we are sorry for the inconvenience. Kindly send an email to SMT@aig.com with your policy, concern, name and phone number. We will have someone assist you as soon as possible. For privacy reasons, please do NOT post a response with your personal information.",t1260993022604595201
61,0,0,AIGinsurance,5/14/20,Congratulations to AIGâ€™s Anna Rozin for winning Business Insuranceâ€™s 2020 Break Out Award and being recognized as an outstanding performer in risk management and the property/casualty insurance field. ðŸ™Œ ðŸ†,t1260992258696007681
62,0,0,AIGinsurance,5/14/20,"@PiTaBit Hi, We are sorry to hear of your feelings on this. If you have additional questions or concerns, please call 1-800-826-1300. Thank you",t1260967383545585665
63,0,0,AIGinsurance,5/14/20,"@soundtwitts Hi, Please visit the AIG Ireland Claims information site at https://t.co/AB0rjt3d31 or call 01 6619133 for assistance with your claim. Thank you",t1260966977264377860
64,0,0,AIGinsurance,5/14/20,"@EmenAndres Hi Andres, We are sorry to hear of your frustration. If you have additional questions or concerns, please call 1-800-826-1300. Thank you",t1260966945677029378
65,0,0,AIGinsurance,5/14/20,"@ShannonDRinella Hi Shannon, Please check out our claims FAQ https://t.co/m8L7WOxeV4 and you can view the status of your claim online at: https://t.co/Cb3FD1IwOc. If you need additional assistance, please call 1-800-826-1300. Thank you.",t1260966931160543237
66,0,0,AIGinsurance,5/15/20,"@21stParallel Hi, We are sorry to hear of your frustration. If you have any additional questions or concerns, please call us at 1-800-826-1300 so we can talk through it. Thank you",t1261375413202440194
67,0,0,AIGinsurance,5/15/20,"@DemitriTarabini Hi Demitri, To submit a request for a travel insurance premium refund or voucher please visit: https://t.co/ZhYiIMLMDH. If you need additional assistance, please call 1-800-826-1300. Thank you.",t1261373953555087361
68,0,0,AIGinsurance,5/15/20,"@roykrauthamer Hello Roy, we are sorry for the inconvenience. Kindly send an email to SMT@aig.com with your name, policy, claim, and phone number. We will have someone assist you as soon as possible. For privacy reasons, please do NOT post a response with your personal information.",t1261340407218286593
69,0,0,AIGinsurance,5/15/20,"@SHarbour Hi Sue, We are sorry to hear of your feelings on this. To submit a request for a travel insurance premium refund or voucher please visit: https://t.co/Zus8pL090a. If you need additional assistance, please call 1-800-826-1300. Thank you.",t1261340387353870338
70,0,0,AIGinsurance,5/15/20,"@DrShantella Hi Dr. Sherman, We are sorry to hear of your frustration. If you have additional questions or concerns, please call 1-800-826-1300. Thank you",t1261340360388853760
71,0,0,AIGinsurance,5/15/20,"@JDVisMe Hi Jill, Documentation is requested if necessary to make coverage decisions under the terms and conditions of the policy. If you have any additional questions or concerns, please contact your claims agent or contact us at 1-800-826-1300 or socialmedia@travelguard.com. Thank you",t1261340333369110531
72,0,0,AIGinsurance,5/18/20,"@TheMouseArtist Hi, We apologize for the wait time since we are experiencing an extremely high volume of inquiries. You can check the status of your claim online at: https://t.co/z11bakE0BH. If you need additional assistance, please call 1-800-826-1300. Thank you.",t1262486320250859520
73,0,0,AIGinsurance,5/18/20,"@leah_freem Hi, We apologize for the wait time since we are experiencing an extremely high volume of inquiries. You can check the status of your claim online at: https://t.co/aRqx7IZCNQ. If you need additional assistance, please call 1-800-826-1300. Thank you.",t1262486249014779904
74,0,0,AIGinsurance,5/18/20,"@clydekati Hi Clyde, Please visit our website to modify your travel insurance policy: https://t.co/NFwAatQxMi. If you need additional assistance, please contact us at 1-800-826-1300 or socialmedia@travelguard.com. Thank you.",t1262485867169546247
75,0,0,AIGinsurance,5/18/20,"@ConLaw60654 Hi, We are sorry to hear of your feelings on this. If you have additional questions or concerns, please call 1-800-826-1300. Thank you",t1262460164654989312
76,0,0,AIGinsurance,5/18/20,"@antoinetttteeee Hi, We are sorry to hear of your feelings on this. Please check out our FAQs regarding COVID-19: https://t.co/KheeGnlp65 and if you have additional questions or concerns, please call 1-800-826-1300. Thank you",t1262460064650145799
77,0,0,AIGinsurance,5/18/20,"@RaeAnnEmerySAG Hi RaeAnn, We apologize for the wait time since we are experiencing an extremely high volume of inquiries. You can check the status of your claim online at: https://t.co/IvM8a1dB8l. If you need additional assistance, please call 1-800-826-1300. Thank you.",t1262459990352240644
78,0,0,AIGinsurance,5/18/20,"@cruzmartin Hi Martin, We apologize for the wait time since we are experiencing an extremely high volume of inquiries. You can check the status of your claim online at: https://t.co/Erv9DzANpO. If you need additional assistance, please call 1-800-826-1300. Thank you.",t1262459925906800642
79,0,0,AIGinsurance,5/18/20,AIG Life Insurance CEO Adam Winslow answers common questions about how #lifeinsurance and financial professionals can help their clients protect themselves and loved ones in this time of uncertainty.,t1262442455699533826
80,0,0,AIGinsurance,5/18/20,"@TinkerpussBCcat Hello, please email us at GCCU@aig.com so we can assist you.",t1262418177256034304
81,0,0,AIGinsurance,5/18/20,"@jayquellz Hello, please email us at GCCU@aig.com so we can assist you with your claim.",t1262418164480200705
82,0,0,AIGinsurance,5/18/20,"@EmenAndres Hi Andres, Please call 1-800-826-1300 or email socialmedia@travelguard.com your concerns. For privacy reasons, we recommend you delete your claim number and please do NOT post a response with your personal information. Thank you",t1262418151557472260
83,0,0,AIGinsurance,5/18/20,"@StandUpRecords Hi, We are sorry to hear of your frustration. If you have additional questions or concerns, please call 1-800-826-1300. Thank you",t1262418073887350794
84,0,0,AIGinsurance,5/18/20,"@srilankanmafia Hi Michelle, We apologize for the wait time since we are experiencing an extremely high volume of inquiries. You can check the status of your claim online at: https://t.co/u91qB2F84z. If you need additional assistance, please call 1-800-826-1300. Thank you.",t1262418054350282755
85,0,0,AIGinsurance,5/18/20,"@zakfener1907 Hi, We apologize for the wait time since we are experiencing an extremely high volume of inquiries. You can check the status of your claim online at: https://t.co/sGR0cAmbYi. If you need additional assistance, please call 1-800-826-1300. Thank you.",t1262418043721920512
86,0,0,AIGinsurance,5/18/20,"@saur008 Hello, please email us at GCCU@aig.com so we can assist you with your claim.",t1262382381601820677
87,0,0,AIGinsurance,5/18/20,"@Increbelle1 Hello, we are sorry to hear of your frustration. Kindly send an email to SMT@aig.com with your name, policy, claim, and phone number. We will have someone assist you as soon as possible. For privacy reasons, please do NOT post a response with your personal information.",t1262382364359036929
88,0,0,AIGinsurance,5/18/20,"@0619tdawg Hello Tony, we are sorry to hear of your frustration. Kindly send an email to SMT@aig.com about your policy, name and contact number. We will have someone look into your claim as soon as possible. For privacy reasons, please do NOT post a response with your personal information.",t1262382353277648899
89,0,0,AIGinsurance,5/18/20,"@ReisaMiller Hello Reisa, we are sorry for the inconvenience. Kindly send an email to SMT@aig.com about your policy, name and contact number. We will have someone look into your claim as soon as possible. For privacy reasons, please do NOT post a response with your personal information.",t1262382337247129612
90,0,0,AIGinsurance,5/19/20,"@kodaksnaccc We apologize for the wait time. You can check the status of your claim online: https://t.co/ytzzpqlA7O. We know the process can be tedious, but our due diligence is necessary while evaluating each claim.  If you need additional assistance, please call 1-800-826-1300. Thank you.",t1262828433320620032
91,0,0,AIGinsurance,5/19/20,"@murmac99 Hi, Murray. We apologize for the wait time. You can check the status of your claim online: https://t.co/SgXrRsc2O1. We know the process can be tedious, but our due diligence is necessary while evaluating each claim.  If you need additional assistance, please call 1-800-826-1300.",t1262760497843036161
92,0,0,AIGinsurance,5/19/20,"@leah_freem Hi, Leah. We apologize for the wait time. We know the process can be tedious, but our due diligence is necessary while evaluating each claim. You can check the status of your claim at: https://t.co/6STBF7nHc2. For additional assistance, please call 1-800-826-1300. Thank you.",t1262760459733659651
93,0,0,AIGinsurance,5/19/20,"@luvpink4476 Hello Ash, we are sorry to hear of your frustration. Kindly send an email to SMT@aig.com about your policy, name and contact number. We will have someone look into your claim as soon as possible. For privacy reasons, please do NOT post a response with your personal information.",t1262743608836231178
94,0,0,AIGinsurance,5/20/20,"@dcarrsjstech Hi Denise, We are sorry to hear of your frustration. Documentation is requested if necessary to make coverage decisions under the terms and conditions of the policy. Please contact your claims agent or contact us at 1-800-826-1300 or socialmedia@travelguard.com. Thank you",t1263244195696906240
95,0,0,AIGinsurance,5/20/20,"@HowardMGould Hi Howard, We are very sorry to learn of your loss. Please contact us at 1-800-826-1300 or email your claim number, email and phone number to socialmedia@travelguard.com and we would be happy to pass your inquiry along to the claims department to assist. Thank you",t1263211460223815681
96,0,0,AIGinsurance,5/20/20,"@noorulainy_ Hi Noor, We apologize for the inconvenience. Please email your claim number, email address and phone to socialmedia@travelguard.com and we would be happy to pass your inquiry along to the claims department to assist. Thank you",t1263211348680466436
97,0,0,AIGinsurance,5/20/20,"@dcarrsjstech Hi Denise, We apologize for the wait time since we are experiencing an extremely high volume of inquiries. You can check the status of your claim online at: https://t.co/sqmiwkvHK5. If you need additional assistance, please contact us at 1-800-826-1300. Thank you.",t1263194694659575810
98,0,0,AIGinsurance,5/20/20,"@Pearsonrrj Hi Jonathan, We apologize for the wait time since we are experiencing an extremely high volume of inquiries. You can check the status of your claim online at: https://t.co/oIXdJ8Yu9N. If you need additional assistance, please contact us at 1-800-826-1300. Thank you.",t1263194619543793668
99,0,0,AIGinsurance,5/20/20,"@BornToProsper1 Hi, We are sorry to hear of your frustration. If you need additional assistance, please contact us at 1-800-826-1300. Thank you.",t1263171715997339650
100,0,0,AIGinsurance,5/20/20,"@PlasFarmAnimals Hi, We apologize for the wait time. You can check the status of your claim online at: https://t.co/DMKRgYFksr. If you need additional assistance, please call 1-800-826-1300. Thank you.",t1263171634518728704
101,0,0,AIGinsurance,5/20/20,"@Elizabe05178756 Hi Elizabeth, We apologize for the wait time since we are experiencing an extremely high volume of inquiries. You can check the status of your claim online at: https://t.co/7QkwsydFOf. If you need additional assistance, please call 1-800-826-1300. Thank you.",t1263170398071468034
102,0,0,AIGinsurance,5/20/20,"@kodaksnaccc Hi, Sorry to hear you're experiencing technical difficulties. The number for technical support with the claim site is: 1-800-356-7013. Otherwise, please email your policy no., full name, phone to socialmedia@travelguard.com so we can provide it to the claims department to help.",t1263170316098035713
103,0,0,AIGinsurance,5/20/20,"@SatisfiedJames Hello, please email us at GCCU@aig.com so we can assist you as soon as possible.",t1263128331102359552
104,0,0,AIGinsurance,5/21/20,"@PalmTreesnGz Hi, We apologize for the wait time since we are experiencing an extremely high volume of inquiries. You can check the status of your claim online at: https://t.co/hmHc8K9fxe. If you need additional assistance, please contact us at 1-800-826-1300. Thank you.",t1263567451276615680
105,0,0,AIGinsurance,5/21/20,"@SuravS27 Hi Surav, We apologize for the wait time since we are experiencing an extremely high volume of inquiries. You can check the status of your claim online at: https://t.co/xfqCz3aOrh. If you need additional assistance, please contact us at 1-800-826-1300. Thank you.",t1263566957384806400
106,0,0,AIGinsurance,5/21/20,"@SaliCakes Hi Sali, We are sorry to hear of your frustration. If you need additional assistance, please contact us at 1-800-826-1300. Thank you.",t1263566872592728067
107,0,0,AIGinsurance,5/21/20,"@NickDumais1 Hi Nick, We are sorry to hear of your feelings on this. If you have additional questions or concerns, please call 1-800-826-1300. Thank you",t1263566796893720577
108,0,0,AIGinsurance,5/21/20,"@zakfener1907 Hi, We apologize for the wait time since we are experiencing an extremely high volume of inquiries. You can check the status of your claim online at: https://t.co/1X1BYxnpX6. If you need additional assistance, please contact us at 1-800-826-1300. Thank you.",t1263566717751607298
109,0,0,AIGinsurance,5/21/20,"@dcarrsjstech Hi Denise, We are sorry to hear of your frustration. Please contact your claims agent to discuss your claim or call 1-800-826-1300. Thank you",t1263566592857817090
110,0,0,AIGinsurance,5/21/20,"@kodaksnaccc Hi, The review time for each claim varies, because our claims team does their due diligence to appropriately process each customer's claims case. If you have additional questions please contact us at 1-800-826-1300. Thank you",t1263566424506761217
111,0,0,AIGinsurance,5/21/20,"@zoe_cap Hi Zoe, We are sorry to hear of your feelings on this. Please check out our FAQs regarding COVID-19: https://t.co/ZSW5d0lqQa. If you have additional questions or concerns, please call 1-800-826-1300. Thank you",t1263565854874185730
112,0,0,AIGinsurance,5/21/20,"@encthenet Hello John-Mark, we are sorry for the inconvenience. Kindly send an email to SMT@aig.com about your policy, name and contact number. We will have someone look into your account as soon as possible. For privacy reasons, please do NOT post a response with your personal information",t1263511447658737665
113,0,0,AIGinsurance,5/22/20,"@0619tdawg Hello Tony, we have forwarded your concern to the appropriate team and someone will contact you as soon as possible.",t1263885578690535425
114,0,0,AIGinsurance,5/22/20,@scruffydub Please email us at GCCU@aig.com so we can assist you.,t1263883941334978560
115,0,0,AIGinsurance,5/22/20,"@lodge01uk Hi Laura, Please contact us at 1-800-826-1300 or +1-715-345-0505 for further assistance. Also, please check out our FAQ https://t.co/kvOZFhP8A9 and self-service options: https://t.co/JAwFiCJQlZ. Thank you",t1263883747021279232
116,0,0,AIGinsurance,5/22/20,"@notjovalliant Hi Jo Jo, We are glad that we could be of assistance to you and thanks for your patience!",t1263883585813086208
117,0,0,AIGinsurance,5/22/20,"@LaurelDelaney Hi Laurel, Please call 1-800-826-1300 or email socialmedia@travelguard.com your concerns. For privacy reasons, we recommend you delete your claim number and please do NOT post a response with your personal information. Thank you",t1263883198443986945
118,0,0,AIGinsurance,5/22/20,"@tln12 Hi, We are sorry to hear of your feelings on this. If you have additional questions or concerns, please call 1-800-826-1300. Thank you",t1263883036975923202
119,0,0,AIGinsurance,5/22/20,"@0619tdawg Hi, We apologize for the wait time since we are experiencing an extremely high volume of inquiries. You can check the status of your claim online at: https://t.co/MVfLlcCc7L. If you need additional assistance, please contact us at 1-800-826-1300. Thank you.",t1263882914229559296
120,0,0,AIGinsurance,5/22/20,"@SuravS27 Hi Surav, Sorry to hear you're experiencing technical difficulties. The number for technical support with the claim site is: 1-800-356-7013. Otherwise, you may email your claim number, full name, email, phone to socialmedia@travelguard.com so we can have the claims team assist.",t1263882849540878338
121,0,0,AIGinsurance,5/22/20,"@zoe_cap Hi Zoe, We are sorry that our coverage decision was not more favorable towards you. If you have additional questions about your claim, please give us a call at 1-800-826-1300. Thank you",t1263882713410527237
