,floyd_stance,floyd_followup,username,date,text,hash
12373,0,0,AmericanExpress,5/8/20,@ScottToddTech You're welcome. Check out the full announcement: https://t.co/BiMoasmY7Z ^E,h2661817688018429581
12374,0,0,AmericanExpress,5/8/20,"@eledawva Hi, if you have questions about your account please give us a call so we can help. ^E",h16056497588736728445
12375,0,0,AmericanExpress,5/8/20,@madmaxlax Please give us a call to discuss your account. Also wanted to ensure you saw this news: https://t.co/IHFWA0kDsP ^E,h6912537991939470913
12376,0,0,AmericanExpress,5/8/20,@Sophisticated1_ Connecting you with @AskAmex to see if they can help look into this for you. ^E,h6254990354168571654
12377,0,0,AmericanExpress,5/8/20,@jaxsantangelo Looping in @AskAmex to see if they can assist. ^E,h10097382651964815930
12378,0,0,AmericanExpress,5/8/20,@jauyhamgther Please call us using the number on the the back of your Card for assistance. ^E,h6384302685064492038
12379,0,0,AmericanExpress,5/8/20,@AndrewStovall15 Connecting you with @AskAmex to help. ^E,h9347398719012557794
12380,0,0,AmericanExpress,5/8/20,@AlizaMannAuthor Connecting you with @AskAmex to try to assist. ^E,h6947330414694523378
12381,0,0,AmericanExpress,5/8/20,@RockinPins Please call us so we can discuss your question. ^E,h4866336884278532688
12382,0,0,AmericanExpress,5/8/20,@johnjosephcomic Connecting you with @AskAmex to help look into this ^E,h1564022675750865554
12383,0,0,AmericanExpress,5/8/20,@EricaEGroom1 Connecting you with our customer care team @AskAmex for support. ^E,h144463927585764785
12384,0,0,AmericanExpress,5/8/20,@klienomad5 Connecting you with @AskAmex to assist with your question. ^E,h8935868768931452343
12385,0,0,AmericanExpress,5/8/20,@donsgal Please call the number on the back of your Card for assistance. ^E,h13359946766821658651
12386,0,0,AmericanExpress,5/8/20,@JeremyDeMello Thank you for the shout-out ^E,h1461640300915630759
12387,0,0,AmericanExpress,5/9/20,@TharoOk1387 Looping in @AskAmex to assist. ^E,h2329992274904145003
12388,0,0,AmericanExpress,5/9/20,@PA_BCH Please call Amex Travel - you can find the details at https://t.co/ViG89YqWrl thanks ^E,h9089686476673341211
12389,0,0,AmericanExpress,5/9/20,@shikshasingh94 Connecting you with @AmexIndia to try to assist ^E,h14096919230714677932
12390,0,0,AmericanExpress,5/9/20,@arunSak2 CC’ing @AskAmex to help with your question. ^E,h16375414165441265030
12391,0,0,AmericanExpress,5/9/20,@arunSak2 Please give us a call so we can try to help. ^E,h4397172911826325422
12392,0,0,AmericanExpress,5/9/20,@rtjagk Please call AmexTravel for assistance with your booking. ^E,h11446351423409500245
12393,0,0,AmericanExpress,5/9/20,@DesireT94080911 We know it is frustrating but call volumes are very high. Please try again at a later time. ^E,h5746396898180109000
12394,0,0,AmericanExpress,5/9/20,@Adrian_Benepe Please fwd to spoof@americanexpress.com thanks ^E,h1670839491318305260
12395,0,0,AmericanExpress,5/9/20,"@lola0965 Hi, please give us a call so we can help look into this. ^E",h13019311464252003017
12396,0,0,AmericanExpress,5/10/20,"@uhnet thanks for the kind words, we're happy to assist! ^A",h1976843923987470643
12397,0,0,AmericanExpress,5/10/20,"@Cotterbrenda1 hi, connecting you to our customer care team @AskAmex. ^A",h17407996093265248866
12398,0,0,AmericanExpress,5/10/20,"Today, let’s take a moment to celebrate all of the wonderful moms and mother figures in our lives. A big thank you as well to the #TeamAmex moms. #HappyMothersDay https://t.co/LLfy9qsACz",h6589724594953900549
12399,0,0,AmericanExpress,5/10/20,@CustomerTrash Connecting you with @AskAmex to try to help. ^E,h17970831939793044386
12400,0,0,AmericanExpress,5/11/20,@gryphonshafer Thank you for the kind words. ^E,h136987025933725470
12401,0,0,AmericanExpress,5/11/20,@NickelsDimes17K Connecting you with @AskAmex to help. ^E,h7015046807617678107
12402,0,0,AmericanExpress,5/11/20,"@AustenGeorge2 hi, connecting you to our customer care team @AskAmex. ^A",h13626541131481934534
12403,0,0,AmericanExpress,5/11/20,"@LolipopPom hi, connecting you to our customer care team @AskAmex. ^A",h12159282902600623755
12404,0,0,AmericanExpress,5/11/20,"@moh_sidd you're welcome, we're here for you. ^A",h10253195260325931102
12405,0,0,AmericanExpress,5/11/20,We’ve teamed up with @hilton to provide healthcare professionals a free place to stay and are supporting @wckitchen to give them a fresh meal. Make a meal donation here: https://t.co/JwwlJdabzZ. https://t.co/jSMvM3OyBY,h3023692105968790016
12406,0,0,AmericanExpress,5/11/20,"#StandforSmall is a one stop shop with resources, offers, and tools to get small businesses back to business, from a growing group of companies who want to help. Visit https://t.co/TrgXCHM3uU #SmallBusiness https://t.co/LrTsTpYqhV",h15398171678775718768
12407,0,0,AmericanExpress,5/11/20,"@annieamarshall @ewarren @RepKatiePorter hi, connecting you to our customer care team @AskAmex. ^A",h13458002136890139279
12408,0,0,AmericanExpress,5/11/20,@Ralgc361 sorry to hear this. Is there something @AskAmex can try to assist you with? ^A,h17721881178525625975
12409,0,0,AmericanExpress,5/12/20,"@johnnybhoode Hi, is there something our social customer care team @AskAmex can help with? ^E",h16458323225671708761
12410,0,0,AmericanExpress,5/12/20,@BrianSilva78 Please call the number on the back of your Card so we can help look into this. ^E,h7616897261599353893
12411,0,0,AmericanExpress,5/12/20,@ricklove86 Bringing in our social customer care team @AskAmex to help answer your question. ^E,h409945510984524453
12412,0,0,AmericanExpress,5/12/20,"@c_stapes We understand your concerns &amp; are working to provide our Card Members w/ more value &amp; support during this unprecedented time. In the meantime, should you have any Qs or concerns about your Card account, we encourage you to call us to discuss potential options available to you. ^E",h7344699660434391586
12413,0,0,AmericanExpress,5/12/20,"@DebbieMcMannis We'll work together to find a solution, such as payment options or available financial hardship programs. You can speak w/ our Customer Care team by calling the number on the back of your card, chatting online at https://t.co/LLAupHloM6 or tweeting us @AskAmex. ^E",h17360030570476788971
12414,0,0,AmericanExpress,5/12/20,@Muloongo Thanks for the kind words. ^E,h16778985893443164021
12415,0,0,AmericanExpress,5/12/20,@hari98280930 Connecting you with @AmexIndia to try to assist. ^E,h12740155946461952293
12416,0,0,AmericanExpress,5/12/20,@ryan1700 Please call the number on the back of your Card so we can look into this. ^E,h13872931879223268760
12417,0,0,AmericanExpress,5/12/20,@AlastairMeeks Bringing in @AskAmexUK to help look into this. ^E,h11574892171511539600
12418,0,0,AmericanExpress,5/12/20,@SaulWaksman Connecting you with @AskAmex to try to help. ^E,h9843077422129964252
12419,0,0,AmericanExpress,5/13/20,"@Kuku0l3m4 hi, connecting you to our customer care team @AskAmex. ^A",h14185930743212812795
12420,0,0,AmericanExpress,5/13/20,"@RosestLuv hi, connecting you to our customer care team @AskAmex to see if they can look into this. ^A",h4375357599552051310
12421,0,0,AmericanExpress,5/13/20,"@koudsi_zena @DeltaSkyMiles hi, connecting you to our customer care team @AskAmex for assistance. ^A",h4990050816297561240
12422,0,0,AmericanExpress,5/13/20,@numidian1912 sorry to hear this. Bringing in @AskAmex to see if they can help. ^A,h15374471659569267271
12423,0,0,AmericanExpress,5/14/20,"@brown0361 hi, looping in @AskAmex. ^A",h16671975314101476598
12424,0,0,AmericanExpress,5/14/20,@AnnKThomas sorry to hear this. Connecting you to our customer care team @AskAmex. ^A,h1599319791086620305
12425,0,0,AmericanExpress,5/14/20,"For fast, secure payments when you need it most, pay with your American Express® contactless Card or digital wallet to avoid exchanging cards, signing receipts, and touching surfaces. To learn more about contactless payments and how to get started, visit https://t.co/OLVemwQrh1. https://t.co/feNYV1n1nO",h8679857936801912883
12426,0,0,AmericanExpress,5/14/20,@ericlaw please fwd this url to spoof@americanexpress.com so we can look into it. ^E,h2721755144453847853
12427,0,0,AmericanExpress,5/14/20,@webrendyn Looping in @AskAmex to see if they can help look into this. ^E,h11200562402438564745
12428,0,0,AmericanExpress,5/14/20,@Diesel_Engine81 Please give us a call so we can help look into this. ^E,h8506374649007916940
12429,0,0,AmericanExpress,5/14/20,@thefittnerd Looping in @AskAmex to help look into this. ^E,h10103953436618765747
12430,0,0,AmericanExpress,5/14/20,@VersaceSamurai Thanks for letting us know. We're happy to hear you're enjoying being a Card Member. ^E,h10555956705716089638
12431,0,0,AmericanExpress,5/14/20,@getthept Please call the number on the back of your Card or log into your account to report the fraud and request a new Card. ^E,h5379229360746332355
12432,0,0,AmericanExpress,5/14/20,@lexsikole Connecting you with our social customer care team @AskAmex to try to help. ^E,h11011960653236407216
12433,0,0,AmericanExpress,5/15/20,@ethanboudreaux Connecting you with @AskAmex to help look into this. ^E,h5141872728904932060
12434,0,0,AmericanExpress,5/15/20,Earn brownie points with your S.O. by planning a date night at home while supporting local businesses. #ShopSmall #StayHome https://t.co/RwCQkshxUt,h1917793313432505664
12435,0,0,AmericanExpress,5/15/20,"@BenFenlon hi, looping in @AmexCanada to see if they can help. ^A",h14329087670580758796
12436,0,0,AmericanExpress,5/15/20,"@CathyLeslie10 hi, connecting you to @AskAmex. ^A",h13794603101170609215
12437,0,0,AmericanExpress,5/15/20,@sharlaj23 sorry to hear this. Is there something @AskAmex can try to assist you with? ^A,h18124136119524341075
12438,0,0,AmericanExpress,5/15/20,"@StreamGawd1007 hi, adding @AskAmex to provide more information. ^A",h4718855323006364606
12439,0,0,AmericanExpress,5/15/20,@thebellabrand thank you for sharing your feedback! We've got your back. ^A,h14372247210051138204
12440,0,0,AmericanExpress,5/15/20,@apu0621 sorry to hear this. Is there something @AskAmex can try to assist you with? ^A,h9024213102676231168
12441,0,0,AmericanExpress,5/15/20,"@ChetanMK25 hi, connecting you to @AmexIndia for assistance. ^A",h6323386239920995440
12442,0,0,AmericanExpress,5/16/20,@SENSEIHTX Connecting you with @AskAmex to try to help. ^E,h13221191071751844896
12443,0,0,AmericanExpress,5/16/20,"Explore the world of entertainment, sports &amp; culture from the comfort of home with Virtual Experiences on our #AmexExperiences site. Watch performances by top artists, highlights from classic games, award-winning theater &amp; more from our partners: https://t.co/d6WzCgzCYl. https://t.co/Jx0nhmUSL4",h17605110901064448210
12444,0,0,AmericanExpress,5/16/20,@RoshGhimire Connecting you with @AskAmex to try to help. ^E,h10558615531474453713
12445,0,0,AmericanExpress,5/16/20,@alexcamposd90 Please call the number on the back of your Card for assistance. ^E,h11848021079903604395
12446,0,0,AmericanExpress,5/16/20,@dheerajbatra11 Connecting you with @AmexIndia to help with your question. ^E,h13559564245957907774
12447,0,0,AmericanExpress,5/16/20,@jfrappier Connecting you with @AskAmex to assist. ^E,h11440535410645205054
12448,0,0,AmericanExpress,5/16/20,@JoshMKB24 This may be a phishing attempt. Please fwd to spoof@americanexpress.com. If you have questions about your account please call the number on the back of your Card or chat with us in the official amex app. ^E,h5972746991185801131
12449,0,0,AmericanExpress,5/16/20,@_empressLA Connecting you with @AskAmex to try to help. ^E,h1619349753577082228
12450,0,0,AmericanExpress,5/16/20,@AlokRan65274481 Looping in @AmexIndia to assist. ^E,h15684320465803962479
12451,0,0,AmericanExpress,5/17/20,@yonah_og Connecting you with @AskAmex to try to help. ^E,h7904538167784621832
12452,0,0,AmericanExpress,5/17/20,@OceanGrand2 Connecting you with @AskAmex to help. ^E,h6597398517937704182
12453,0,0,AmericanExpress,5/17/20,"@PaulChantler hi Paul, connecting you to @AskAmexUK to see if they can look into this. ^A",h11568319541756641331
12454,0,0,AmericanExpress,5/18/20,@ARTYOM1013 Looping in @AskAmex to help with your question. ^E,h5379600660916533905
12455,0,0,AmericanExpress,5/18/20,@StoneGtoo Looping in @AskAmex to try to look into this. ^E,h17722432309669665940
12456,0,0,AmericanExpress,5/18/20,@SmoothBird Connecting you with @AskAmex to see if they can help answer your question. ^E,h12658341677318070400
12457,0,0,AmericanExpress,5/18/20,"@PokerCookieM Hi, please call the number on the back of your Card so we can try to help. ^E",h8396784078993248658
12458,0,0,AmericanExpress,5/18/20,@amberwavesusa Thank you for sharing. ^E,h17243044468351828670
12459,0,0,AmericanExpress,5/18/20,@Witthesauce sorry to hear this. Is there something @AskAmex can try to assist you with? ^A,h12152395337158032215
12460,0,0,AmericanExpress,5/18/20,Enjoy the look at home with the purchase of the LMD x Amex Flower Flash box from @lewismillerdesign &amp; they will donated the proceeds to Greater NY Hospital Association: https://t.co/OjaWZXyp9b ltd supply https://t.co/tQXSrBeRmb,h5259497223607682409
12461,0,0,AmericanExpress,5/18/20,Front line responders continue to go above and beyond. We partnered with @LewisMillerDesign to bring them a moment of joy. See how it all came together and check out the next tweet for how you can enjoy the look at home. https://t.co/wSrsvw4jcy,h12821391361351480561
12462,0,0,AmericanExpress,5/18/20,"Hear from Amex CEO Steve Squeri about how the company is prioritizing the safety of colleagues while preparing for an eventual return to the office, including plans to use office buildings as alternative workplaces for colleagues. https://t.co/oWkVbmzEO6",h11813753727013885503
12463,0,0,AmericanExpress,5/19/20,@JimmyPatronis please send to spoof@americanexpress.com thanks ^E,h12165107991291560596
12464,0,0,AmericanExpress,5/19/20,"Take a moment to breathe and reset. Enjoy a complimentary year of a @calm  Premium Membership for eligible Card Members. Guided meditations, Sleep Stories and more are just a few taps away. Terms apply. Learn more and sign up here: https://t.co/XEqMSSnhfx. https://t.co/OfFuX6xhwz",h8672207216982279542
12465,0,0,AmericanExpress,5/19/20,@ccbtcolumbus Connecting you with @AskAmex to try to help. ^E,h6602307057382538069
12466,0,0,AmericanExpress,5/19/20,@hovmatic Thanks for the shout-out. ^E,h675544612075637960
12467,0,0,AmericanExpress,5/19/20,@donnabolduc_ Sorry to hear this. Please have him reach out so we can help look into this. ^E,h7449176642636857921
12468,0,0,AmericanExpress,5/19/20,"Join us tonight at 8pm ET for an unforgettable #AmexExperiences livestream with the #JaggedLittleBroadway family! Click here for more information about “You Live, You Learn: A Night With @Alanis &amp; @JaggedMusical” https://t.co/mz4LD43PYo https://t.co/BaZH6duRei",h5619708070434399627
12469,0,0,AmericanExpress,5/19/20,@scottjal Connecting you with @AskAmex to help look into this. ^E,h1344378398458174762
12470,0,0,AmericanExpress,5/19/20,@bills_423 Please call the number on the back of your Card for assistance. ^E,h2149264842836451587
12471,0,0,AmericanExpress,5/19/20,@Young_Dennis10 For assistance please call the number on your Card. ^E,h14526720674409936297
12472,0,0,AmericanExpress,5/19/20,@TheRealTracy37 Please give us a call again using the number on the back of your Card so we can help look into this. ^E,h9003577297952604938
12473,0,0,AmericanExpress,5/19/20,@MoonEmperress13 Looping in @AskAmex to try to help. ^E,h6579022397600247556
12474,0,0,AmericanExpress,5/20/20,@Stephanos905 Looping in @AskAmex to try to help. ^E,h2320970578044445362
12475,0,0,AmericanExpress,5/20/20,@cjacks1984 Please call the number on the back of your Card for assistance. ^E,h1414494329719412387
12476,0,0,AmericanExpress,5/20/20,"@alextbarclay thanks for the kind words, we're happy to help. ^A",h10769330564775605312
12477,0,0,AmericanExpress,5/20/20,"ICYMI: You can still catch last night’s #AmexExperiences livestream with the #JaggedLittleBroadway family! Click here to watch “You Live, You Learn: A Night With @Alanis &amp; @JaggedMusical” now: https://t.co/nk4cN5cYvd https://t.co/NYK0tV5LjU",h12191248582771738723
12478,0,0,AmericanExpress,5/20/20,"From ordering food to the latest work-from-home tech, we’ve got your back. Get additional Membership Rewards® points per eligible dollar spent by using your enrolled Card at these great brands and more. Enroll now at https://t.co/72kjdNVoWM. Terms apply. https://t.co/8CabyYdctf",h9577093459672658317
12479,0,0,AmericanExpress,5/20/20,"@Biomazing hi, connecting you to our customer care team @AskAmex. ^A",h1070602290101613158
12480,0,0,AmericanExpress,5/20/20,@luckstrukk you're welcome! ^A,h12146492947861217592
12481,0,0,AmericanExpress,5/21/20,"@gardner_rake hi, connecting you to our customer care team @AskAmex. ^A",h13764434645337432612
12482,0,0,AmericanExpress,5/21/20,@1995hoo Connecting you with our social customer care team @AskAmex to help with your question. ^E,h13341934699256735893
12483,0,0,AmericanExpress,5/21/20,@Mohammed_Nisar It may be a phishing attempt. If you do not have an account with us please fwd the emails to spoof@americanexpress.com. If you do have an account with us we've cc'd @AmexIndia to provide additional support. ^E,h17460902743659702537
12484,0,0,AmericanExpress,5/21/20,@lbcapt Looping in @AskAmex to help look into this for you. ^E,h14301818290355171394
12485,0,0,AmericanExpress,5/21/20,@lexi_kim_19 Please call Serve customer care using the number on the back of your Card for assistance. ^E,h17150272339472974729
12486,0,0,AmericanExpress,5/21/20,"Lavender Label has shifted their supply chains to be able to provide customers with essential household basics like hand sanitizer, all-purpose cleaners, and face masks. Tell us about your fave places in NYC to #ShopSmall from home! #AmexWelcomed https://t.co/PT9UiFUwiE",h16162096648591772251
12487,0,0,AmericanExpress,5/21/20,.@squarerootsgrow in Brooklyn has expanded their partnership with local nonprofit @rethinkfoodnyc to donate produce every week to feed New Yorkers who are in need during this time. https://t.co/SSnk7ZoLJZ,h3611680200209669428
12488,0,0,AmericanExpress,5/21/20,"String Thing Studio in Brooklyn has started a loyalty program amidst social distancing, which allows customers to subscribe to monthly yarn orders delivered to their homes and are also conducting virtual shopping appointments. https://t.co/go2FsbdCtp",h17673575161541677524
12489,0,0,AmericanExpress,5/21/20,Small businesses are always there for us. Now it's our chance to be there for them. We’re proud to #ShopSmall and shine a light on a few #NYC businesses that are adapting to the needs of their communities. https://t.co/WaDg3P6CKV,h9269936940720948376
12490,0,0,AmericanExpress,5/21/20,"To continue backing the nonprofit leaders driving positive change, we’re proud to award Prakash Tyagi the 2020 Amex Leadership Academy Alumni Award. Learn more about his India-based organization GRAVIS. #amexleads https://t.co/yP7dDJjBDk https://t.co/1e7bcZdBX7",h9686265658150197060
12491,0,0,AmericanExpress,5/21/20,@Brandie_O_ Please call the number on the back of your Card for assistance. ^E,h13736965744297818530
12492,0,0,AmericanExpress,5/21/20,@FuxIf7Cares Please call the number on the back of your Card so we can help look into this. ^E,h6125954677645968608
12493,0,0,AmericanExpress,5/21/20,@Andrew_Finn_P Looping in @AskAmex to try to assist. ^E,h3758413158229259666
12494,0,0,AmericanExpress,5/21/20,@ladywriter1575 Please call the number on the back of your Card for support with your Serve Card. ^E,h7173018163576076609
12495,0,0,AmericanExpress,5/22/20,"@alldaydanforth you're welcome, we've got your back. ^A",h7358767956586850590
12496,0,0,AmericanExpress,5/22/20,"We’ve partnered with @SavingPlaces to bring you Virtual #PreservationMonth, a digital journey to explore 31 historic sites. Learn more and see what experiences you can unlock. https://t.co/YkqZR8XkSk",h9736296466217594978
12497,0,0,AmericanExpress,5/22/20,@AlefJon enjoy! ^A,h5583760858149644162
12498,0,0,AmericanExpress,5/22/20,"@Kay80469214 hi, please call the number on the back of your card for assistance. ^A",h4021516019852726369
12499,0,0,AmericanExpress,5/22/20,@NateWatkin sorry to hear this. Is there something @AskAmex can try to assist you with? ^A,h15142904648161569900
12500,0,0,AmericanExpress,5/23/20,"@Kayjeah22 hi, bringing in @AskAmex to see if they can look into this. ^A",h5308801799045736144
